pert_id	inchikey	block1
BRD-K28075147	VXOBVHAUXZVHTL-UHFFFAOYSA-N	VXOBVHAUXZVHTL
BRD-K28076694	BBROUNWBLSFMDY-UZINWLIJSA-N	BBROUNWBLSFMDY
BRD-K28077119	QHDFXKNEEFSYRF-KHCICDEESA-N	QHDFXKNEEFSYRF
BRD-K28080909	MBZIAPCTYFYNLY-SEXOINJZSA-N	MBZIAPCTYFYNLY
BRD-K28082924	JMXAVHBHXJKRLD-UXLLHSPISA-N	JMXAVHBHXJKRLD
BRD-K28083085	XQVZVPLVZQHPJK-XYSYJMIKSA-N	XQVZVPLVZQHPJK
BRD-K28096758	SUOVTYHBPNANGR-GGAORHGYSA-N	SUOVTYHBPNANGR
BRD-K28100108	RCDIUAFMNCXJRV-UHFFFAOYSA-N	RCDIUAFMNCXJRV
BRD-K28105726	MOISLORHFJLABX-ZPNKKQCCSA-N	MOISLORHFJLABX
BRD-K28107603	QRXKWOGYJQUWPZ-BBVXACFBSA-N	QRXKWOGYJQUWPZ
BRD-K28112059	QVBIDJFZXMTPPC-JJXUHFIVSA-N	QVBIDJFZXMTPPC
BRD-K28112517	MMKXHTDCKLZHIM-UHFFFAOYSA-N	MMKXHTDCKLZHIM
BRD-K28115081	JGPJQFOROWSRRS-UHFFFAOYSA-N	JGPJQFOROWSRRS
BRD-K28117690	YBRLGVDHYMUGPQ-OITMPTDNSA-N	YBRLGVDHYMUGPQ
BRD-K28120222	KTEXNACQROZXEV-PVLRGYAZSA-N	KTEXNACQROZXEV
BRD-K28120860	VUUDWEYEOVQVIE-UHFFFAOYSA-N	VUUDWEYEOVQVIE
BRD-K28121452	ZKLYAUHYXNYSSM-DEOSSOPVSA-N	ZKLYAUHYXNYSSM
BRD-K28135985	ONQMEPPIAFCLFG-RLSLOFABSA-N	ONQMEPPIAFCLFG
BRD-K28137194	XGLHZTBDUXXHOM-UHFFFAOYSA-N	XGLHZTBDUXXHOM
BRD-K28138218	BJRYPPFZJFOGRI-RUZDIDTESA-N	BJRYPPFZJFOGRI
BRD-K28143534	JJCFRYNCJDLXIK-UHFFFAOYSA-N	JJCFRYNCJDLXIK
BRD-K28149578	ISISPWKPTDWXNP-XOEVLYMDSA-N	ISISPWKPTDWXNP
BRD-K28154645	DHFYMYKOVLGPGL-LGVUCKNBSA-N	DHFYMYKOVLGPGL
BRD-K28162668	FMKRRVQASUFWME-NUNAXRQHSA-N	FMKRRVQASUFWME
BRD-K28167849	NPYOKEDYJXYSTA-UHFFFAOYSA-N	NPYOKEDYJXYSTA
BRD-K28168037	AKJHMTWEGVYYSE-UHFFFAOYSA-N	AKJHMTWEGVYYSE
BRD-K28169522	PHBUKTREHITDBU-MBHFTIIHSA-N	PHBUKTREHITDBU
BRD-K28178212	NXNQLECPAXXYTR-UKTHLTGXSA-N	NXNQLECPAXXYTR
BRD-K28179362	XBPVHNZVBFLVIV-DCLXLUIPSA-N	XBPVHNZVBFLVIV
BRD-K28180706	XLLFTIPJXQKZGF-UHFFFAOYSA-N	XLLFTIPJXQKZGF
BRD-K28183345	SSOLNOMRVKKSON-UHFFFAOYSA-N	SSOLNOMRVKKSON
BRD-K28184645	TXGYYWCQXDVHML-HYUGZUBYSA-N	TXGYYWCQXDVHML
BRD-K28185108	GEARZFJDEYGDIT-PWHSHALESA-N	GEARZFJDEYGDIT
BRD-K28187112	GCRQLEHINYBJQK-RTWAWAEBSA-N	GCRQLEHINYBJQK
BRD-K28190569	JEIGSWUEAJXIOX-CNNODRBYSA-N	JEIGSWUEAJXIOX
BRD-K28208028	ROUZYGJQEJQROM-VABKMULXSA-N	ROUZYGJQEJQROM
BRD-K28215800	WKGQAVHYVHTCRH-UHFFFAOYSA-N	WKGQAVHYVHTCRH
BRD-K28217197	PGTVWKLGGCQMBR-FLBATMFCSA-N	PGTVWKLGGCQMBR
BRD-K28223745	CYYYAXPAVULRAL-LBLLVPRASA-N	CYYYAXPAVULRAL
BRD-K28249211	ULSHRNFHFOMVNH-GHTOCUPCSA-N	ULSHRNFHFOMVNH
BRD-K28250273	NDKYDEPQZPJKDZ-ULQDDVLXSA-N	NDKYDEPQZPJKDZ
BRD-K28256231	NNPXJSNOAUXSRD-UZEJHQAJSA-N	NNPXJSNOAUXSRD
BRD-K28276103	PETXHQBGDUFNPW-NJNPRVFISA-N	PETXHQBGDUFNPW
BRD-K28282432	KAHNNCGHTWSOBA-SEAFADMZSA-N	KAHNNCGHTWSOBA
BRD-K28282859	FCHIDXPGMXGYQM-HBMTYJCASA-N	FCHIDXPGMXGYQM
BRD-K28284219	YSZRDGCESQUOBE-UHFFFAOYSA-N	YSZRDGCESQUOBE
BRD-K28288650	HTAOZDWNFXTPJO-QZTZHPFYSA-N	HTAOZDWNFXTPJO
BRD-K28293491	ATUYSKUVHUPXBV-ZFORQUDYSA-N	ATUYSKUVHUPXBV
BRD-K28296557	OTHITMYLBRCVIT-UHFFFAOYSA-N	OTHITMYLBRCVIT
BRD-K28305693	NHZALIQGAPONCQ-XCHBOIJWSA-N	NHZALIQGAPONCQ
BRD-K28307902	MKXKFYHWDHIYRV-UHFFFAOYSA-N	MKXKFYHWDHIYRV
BRD-K28308851	XNQIOISZPFVUFG-YFKPBYRVSA-N	XNQIOISZPFVUFG
BRD-K28312904	FCJPELNAJUOLHS-MKGJDZFWSA-N	FCJPELNAJUOLHS
BRD-K28317853	QTHBIZIZCLMCFV-DDFCPOBKSA-N	QTHBIZIZCLMCFV
BRD-K28329571	GZBXCCCGVZBCNA-JQERWDHBSA-N	GZBXCCCGVZBCNA
BRD-K28336972	KBKSWHGSXCIXAL-CUMRGQLISA-N	KBKSWHGSXCIXAL
BRD-K28344523	HTOXPRASVGCNJV-NHKHRBQYSA-N	HTOXPRASVGCNJV
BRD-K28346421	WDZCUPBHRAEYDL-GZAUEHORSA-N	WDZCUPBHRAEYDL
BRD-K28358982	PYGNPVIZRZQEAZ-MJBXVCDLSA-N	PYGNPVIZRZQEAZ
BRD-K28360340	PQAPVTKIEGUPRN-UHFFFAOYSA-N	PQAPVTKIEGUPRN
BRD-K28362289	AFVUJJNEILZYJQ-UHFFFAOYSA-N	AFVUJJNEILZYJQ
BRD-K28366444	RVBIWCYTYOICMI-UHFFFAOYSA-N	RVBIWCYTYOICMI
BRD-K28366633	YLOIWTHVMDILDR-UHFFFAOYSA-N	YLOIWTHVMDILDR
BRD-K28370158	HNVRJEXAKGMODG-WHSLLNHNSA-N	HNVRJEXAKGMODG
BRD-K28377013	OZYYCECXSZQYIA-LJKQEARRSA-N	OZYYCECXSZQYIA
BRD-K28377322	JIFPRSYXXRNMQX-STSQHVNTSA-N	JIFPRSYXXRNMQX
BRD-K28392481	VRQMAABPASPXMW-HDICACEKSA-N	VRQMAABPASPXMW
BRD-K28394201	DRXNQUOVPOKVMH-XMYDELFSSA-N	DRXNQUOVPOKVMH
BRD-K28395853	NAUONXSUQMPPJH-SKVJQKLOSA-N	NAUONXSUQMPPJH
BRD-K28397270	DIBJIDYNEHVBAV-QDLSXJSUSA-N	DIBJIDYNEHVBAV
BRD-K28421747	JNXYUDJSGYXBCY-NZSAHSFTSA-N	JNXYUDJSGYXBCY
BRD-K28428262	WCWUXEGQKLTGDX-LLVKDONJSA-N	WCWUXEGQKLTGDX
BRD-K28428448	BACUFSHCHJQBQC-RIKJNLPISA-N	BACUFSHCHJQBQC
BRD-K28430035	VUOOERVJSWLFKU-HLAWJBBLSA-N	VUOOERVJSWLFKU
BRD-K28431278	HICHWNNNCJDVID-LQZKXZFMSA-N	HICHWNNNCJDVID
BRD-K28431554	REUNTGUOEHKOBZ-KGVIQGDOSA-N	REUNTGUOEHKOBZ
BRD-K28431799	TULNDZSSKZKGPL-SCYWNCOZSA-N	TULNDZSSKZKGPL
BRD-K28436871	CLNVEMGQHOOMFT-PZJWPPBQSA-N	CLNVEMGQHOOMFT
BRD-K28437309	DXVJXLONGZUJOS-DFQSSKMNSA-N	DXVJXLONGZUJOS
BRD-K28451547	WQJUCIUXIHDDDG-SANMLTNESA-N	WQJUCIUXIHDDDG
BRD-K28452084	FIFDVZFCMSONTO-UHFFFAOYSA-N	FIFDVZFCMSONTO
BRD-K28452359	YBPZQQJGQWVWGL-SGNDLWITSA-N	YBPZQQJGQWVWGL
BRD-K28453807	NSHMVLOWOAQFTP-UHFFFAOYSA-N	NSHMVLOWOAQFTP
BRD-K28456624	LVLLALCJVJNGQQ-SEODYNFXSA-N	LVLLALCJVJNGQQ
BRD-K28460793	UTTUQCGEIXLGEI-YSFYHYPLSA-N	UTTUQCGEIXLGEI
BRD-K28467343	QUERDMQYNZTGQF-RNHFSVANSA-N	QUERDMQYNZTGQF
BRD-K28470988	JKOCAAWWDVHWKB-UHFFFAOYSA-N	JKOCAAWWDVHWKB
BRD-K28472299	DPAGYWXMUXJENG-UHFFFAOYSA-N	DPAGYWXMUXJENG
BRD-K28478559	PXGCQOQEEDCUOW-GPXNEJASSA-N	PXGCQOQEEDCUOW
BRD-K28480589	PFISLOLGZUKACY-CUMRGQLISA-N	PFISLOLGZUKACY
BRD-K28484895	CBAAPWVHONFTKW-QARNLMGBSA-N	CBAAPWVHONFTKW
BRD-K28489983	HGUJNTNFLCOWHI-RRQZXNHTSA-N	HGUJNTNFLCOWHI
BRD-K28494619	JLKIGFTWXXRPMT-UHFFFAOYSA-N	JLKIGFTWXXRPMT
BRD-K28497936	QUSLWNNTNFDPAB-CMSZEEODSA-N	QUSLWNNTNFDPAB
BRD-K28508449	MRHMXTIRULDPKA-HUZKPYMCSA-N	MRHMXTIRULDPKA
BRD-K28513058	UXXSKSIMPYZVFE-QYZOEREBSA-N	UXXSKSIMPYZVFE
BRD-K28513938	YDHXSWOLXDIZHC-MYCSGDSKSA-N	YDHXSWOLXDIZHC
BRD-K28530075	RUNWFOIXOHBRTB-OAGGEKHMSA-N	RUNWFOIXOHBRTB
BRD-K28540419	FKDHCSBIQDWEMT-YTQUADARSA-N	FKDHCSBIQDWEMT
BRD-K28542495	CNBGNNVCVSKAQZ-UHFFFAOYSA-N	CNBGNNVCVSKAQZ
BRD-K28563387	NDHGURROAMTUNH-SOTXCSMQSA-N	NDHGURROAMTUNH
BRD-K28568387	YERKJFOBGVBJDV-FBYXPACISA-N	YERKJFOBGVBJDV
BRD-K28573311	VXKDMLCNRLNBMM-UMTXDNHDSA-N	VXKDMLCNRLNBMM
BRD-K28576143	HZJTYSQKFIQHQZ-RBZQAINGSA-N	HZJTYSQKFIQHQZ
BRD-K28578425	UIAYVIIHMORPSJ-UHFFFAOYSA-N	UIAYVIIHMORPSJ
BRD-K28578807	ZCTHAUMPHRHCFX-RRQZXNHTSA-N	ZCTHAUMPHRHCFX
BRD-K28582709	ADKYEMYUARXISC-XDIPAPSNSA-N	ADKYEMYUARXISC
BRD-K28583191	JGNQIWALOVNPJK-YDIMBITNSA-N	JGNQIWALOVNPJK
BRD-K28585560	VZLRHERICGIZBB-KZNAEPCWSA-N	VZLRHERICGIZBB
BRD-K28589277	BBMUHFCQMOUBDR-IAAVTCLWSA-N	BBMUHFCQMOUBDR
BRD-K28594113	XNSBVUHLLQGYEX-KKUQBAQOSA-N	XNSBVUHLLQGYEX
BRD-K28595280	MBBZMMPHUWSWHV-BDVNFPICSA-N	MBBZMMPHUWSWHV
BRD-K28610502	OGHCQVZDGSDMAO-UHFFFAOYSA-N	OGHCQVZDGSDMAO
BRD-K28615450	ROVUQPAUMQSBIT-NTYBTQPHSA-N	ROVUQPAUMQSBIT
BRD-K28623651	QALVRHUHRKABFC-WPFOTENUSA-N	QALVRHUHRKABFC
BRD-K28636199	AMMWEOQELITDAS-GPJHCHHRSA-N	AMMWEOQELITDAS
BRD-K28638920	HYDPWGICXZADLJ-KGVIQGDOSA-N	HYDPWGICXZADLJ
BRD-K28641265	WOVPJXMLSNBLNW-APMMZXSISA-N	WOVPJXMLSNBLNW
BRD-K28646532	FSHWRMSUZBSSQF-QMTMVMCOSA-N	FSHWRMSUZBSSQF
BRD-K28648950	WXTNJIBEBHTDAA-SNXCTZGFSA-N	WXTNJIBEBHTDAA
BRD-K28649344	OPNJNCHASNUPJL-SQNIBIBYSA-N	OPNJNCHASNUPJL
BRD-K28649955	KNZOATPLJIEOET-AVJFOWIRSA-N	KNZOATPLJIEOET
BRD-K28658046	WJKSFTDVZIMVMK-XCGNWRKASA-N	WJKSFTDVZIMVMK
BRD-K28663733	VZCRYBFAFAJOLC-ZRLASMASSA-N	VZCRYBFAFAJOLC
BRD-K28667054	KNZOATPLJIEOET-OYSWMMLKSA-N	KNZOATPLJIEOET
BRD-K28667196	OZKTVDIYALBSMA-ITGUQSILSA-N	OZKTVDIYALBSMA
BRD-K28667793	IPEHBUMCGVEMRF-UHFFFAOYSA-N	IPEHBUMCGVEMRF
BRD-K28668737	DECXYAQNRLUUJQ-HFOXQMJASA-N	DECXYAQNRLUUJQ
BRD-K28680267	UKHFPVCOXBJPIN-UHFFFAOYSA-N	UKHFPVCOXBJPIN
BRD-K28687144	FFKUDWZICMJVPA-UHFFFAOYSA-N	FFKUDWZICMJVPA
BRD-K28698886	FCIZOZRMZMLHQR-ONBPZOJHSA-N	FCIZOZRMZMLHQR
BRD-K28709114	IUSZJOKEOVUDOA-NJNPRVFISA-N	IUSZJOKEOVUDOA
BRD-K28714324	GOIFBKSVWMRRGJ-MVOZIGHISA-N	GOIFBKSVWMRRGJ
BRD-K28731095	GMRQFYUYWCNGIN-WEARQXOYSA-N	GMRQFYUYWCNGIN
BRD-K28738449	CXJRMLHIKXWLHJ-ZKGSSEMHSA-N	CXJRMLHIKXWLHJ
BRD-K28739456	YSCGDHRCRJHNHR-KOJWFEOWSA-N	YSCGDHRCRJHNHR
BRD-K28743085	JVILTGOVTWEXFK-DJSJKVRESA-N	JVILTGOVTWEXFK
BRD-K28746839	BPYKPCIEMBPLBA-DEOSSOPVSA-N	BPYKPCIEMBPLBA
BRD-K28752165	DHPIXDXHWYRYQT-OXYPMYLPSA-N	DHPIXDXHWYRYQT
BRD-K28761384	WFPIAZLQTJBIFN-DVZOWYKESA-N	WFPIAZLQTJBIFN
BRD-K28761891	YLXDSYKOBKBWJQ-LBPRGKRZSA-N	YLXDSYKOBKBWJQ
BRD-K28772322	CPZPDKPINUWRBY-WZRBSPASSA-N	CPZPDKPINUWRBY
BRD-K28774715	BOZWTOZOKMVQBH-UHFFFAOYSA-N	BOZWTOZOKMVQBH
BRD-K28777623	OXAYHDRNXZXDOZ-ULPIOCOXSA-N	OXAYHDRNXZXDOZ
BRD-K28782753	PFGGMAQKPUGENT-OAQYLSRUSA-N	PFGGMAQKPUGENT
BRD-K28789065	CJOVWWBJTBBBSU-NBVRZTHBSA-N	CJOVWWBJTBBBSU
BRD-K28800414	ACSVFUACEODJDN-CAHKVJEUSA-N	ACSVFUACEODJDN
BRD-K28806945	OOEUHRGMLFVKQO-UHFFFAOYSA-N	OOEUHRGMLFVKQO
BRD-K28810861	BVCIWUWSCCLIPT-XVTZWQNCSA-N	BVCIWUWSCCLIPT
BRD-K28812281	BENJSVFNXVDSQO-FVBCXUTKSA-N	BENJSVFNXVDSQO
BRD-K28822270	FECGNJPYVFEKOD-VMPITWQZSA-N	FECGNJPYVFEKOD
BRD-K28831272	PDYFFKDIVHOONQ-UMQWNRPGSA-N	PDYFFKDIVHOONQ
BRD-K28833951	CFEPXBTYRQWTEY-PWHSHALESA-N	CFEPXBTYRQWTEY
BRD-K28841686	MVZYZZDTAGMQFB-LBVMUVSTSA-N	MVZYZZDTAGMQFB
BRD-K28849549	KBOPZPXVLCULAV-UHFFFAOYSA-N	KBOPZPXVLCULAV
BRD-K28851694	DMKXNQOLMYQXCN-XQBMNTQMSA-N	DMKXNQOLMYQXCN
BRD-K28862107	IEBNCDQMHLDDBS-WOVHNISZSA-N	IEBNCDQMHLDDBS
BRD-K28862419	HAJBOXZNCGYLAF-YHGPEZAFSA-N	HAJBOXZNCGYLAF
BRD-K28863208	WECKJONDRAUFDD-ZDUSSCGKSA-N	WECKJONDRAUFDD
BRD-K28871766	AADVJQLQUVDEBP-YRNRMSPPSA-N	AADVJQLQUVDEBP
BRD-K28882142	RZEXHRSKTOKTQU-WZOHSFFVSA-N	RZEXHRSKTOKTQU
BRD-K28883735	YFRMSEXFMHDWES-ADAWSYLGSA-N	YFRMSEXFMHDWES
BRD-K28884887	KJLVFPZXKUGLPF-XEDFNGOPSA-N	KJLVFPZXKUGLPF
BRD-K28890604	KJGKBEWVZMGFHV-HXUWFJFHSA-N	KJGKBEWVZMGFHV
BRD-K28892486	FVLSXGNSQKPXJN-UHFFFAOYSA-N	FVLSXGNSQKPXJN
BRD-K28907425	PKTOTAWSKYPRKJ-ZVDOUQERSA-N	PKTOTAWSKYPRKJ
BRD-K28907958	LDGIHZJOIQSHPB-UHFFFAOYSA-N	LDGIHZJOIQSHPB
BRD-K28912512	DFPAKSUCGFBDDF-UHFFFAOYSA-N	DFPAKSUCGFBDDF
BRD-K28916077	LKBYYUZEKINDPS-UHFFFAOYSA-N	LKBYYUZEKINDPS
BRD-K28918096	ZQNJSJYLLBSSCW-BXWHCVCYSA-N	ZQNJSJYLLBSSCW
BRD-K28922292	CLQLHKYRPGBFMB-IPVFLDMMSA-N	CLQLHKYRPGBFMB
BRD-K28924448	MOEADTRWTJDHBC-OAQYLSRUSA-N	MOEADTRWTJDHBC
BRD-K28925416	PYRMSXHBNVIHET-ATCVCTPCSA-N	PYRMSXHBNVIHET
BRD-K28927944	APDMZOWNVCUUKT-LVCYWYKZSA-N	APDMZOWNVCUUKT
BRD-K28934562	IWQQPQHTVOLVIH-AREMUKBSSA-N	IWQQPQHTVOLVIH
BRD-K28935038	JAPHQRWPEGVNBT-UTUOFQBUSA-N	JAPHQRWPEGVNBT
BRD-K28936863	ZCVMWBYGMWKGHF-UHFFFAOYSA-N	ZCVMWBYGMWKGHF
BRD-K28945051	ATOUFFMQMQIITO-CEYNDMKZSA-N	ATOUFFMQMQIITO
BRD-K28947191	YDVGKUJDDDVPAV-AXHZCLLHSA-N	YDVGKUJDDDVPAV
BRD-K28956095	WBNOWOOYVTXOTG-SDHSZQHLSA-N	WBNOWOOYVTXOTG
BRD-K28965160	KSERXGMCDHOLSS-LJQANCHMSA-N	KSERXGMCDHOLSS
BRD-K28968484	LFPPDYCBOCBVHR-NUJGCVRESA-N	LFPPDYCBOCBVHR
BRD-K28971625	RVMBDLSFFNKKLG-SFHVURJKSA-N	RVMBDLSFFNKKLG
BRD-K28984613	JWJOTENAMICLJG-UUJLXMGASA-N	JWJOTENAMICLJG
BRD-K28987821	ZIFILFAABSOBLR-KMDNEMHUSA-N	ZIFILFAABSOBLR
BRD-K28991565	PQJWBSIFBZYFSG-DFCKQENNSA-N	PQJWBSIFBZYFSG
BRD-K28995283	SOCVPVCOGFDULT-ZORUDCLVSA-N	SOCVPVCOGFDULT
BRD-K28997108	QOGRSGMMWNTNNL-AEFFLSMTSA-N	QOGRSGMMWNTNNL
BRD-K29003210	KQXGUMFOKFQRCK-UHFFFAOYSA-N	KQXGUMFOKFQRCK
BRD-K29004135	KJNJKXAQFIYZGQ-KIMHZCHSSA-N	KJNJKXAQFIYZGQ
BRD-K29029059	SBRYGAAXAGMYJH-OAQYLSRUSA-N	SBRYGAAXAGMYJH
BRD-K29033329	PWLXUYPVTOGJHT-GMNHBYEWSA-N	PWLXUYPVTOGJHT
BRD-K29035246	WVFRUYXRTWIHMU-XDAUYTPDSA-N	WVFRUYXRTWIHMU
BRD-K29041589	UYFCGOQSYKFWAJ-XDCBZQCGSA-N	UYFCGOQSYKFWAJ
BRD-K29054201	XYLRKRISJMFHFX-GBKCLDHKSA-N	XYLRKRISJMFHFX
BRD-K29060081	JSQMQZOUAVKGAV-AZLMFYNDSA-N	JSQMQZOUAVKGAV
BRD-K29063218	BHRCWANBCSKYFS-MELADBBJSA-N	BHRCWANBCSKYFS
BRD-K29064493	BLHSKYSSIQJRPI-RBUKOAKNSA-N	BLHSKYSSIQJRPI
BRD-K29081238	IKHNOPCXKIAMPI-OJXRJRMYSA-N	IKHNOPCXKIAMPI
BRD-K29094514	AWOAWKSUOZEGPG-JBRSBNLGSA-N	AWOAWKSUOZEGPG
BRD-K29097491	VXDFRUAWHFSTRR-LOYIFYEOSA-N	VXDFRUAWHFSTRR
BRD-K29102147	ANDSQWRABKLSGR-GBESFXJTSA-N	ANDSQWRABKLSGR
BRD-K29107762	KPXBVFREPGCPQF-ZYLNGJIFSA-N	KPXBVFREPGCPQF
BRD-K29110787	IFOOEWPAOUEVPY-UZKOGDIHSA-N	IFOOEWPAOUEVPY
BRD-K29113274	XMAYWYJOQHXEEK-OZXSUGGESA-N	XMAYWYJOQHXEEK
BRD-K29125789	BKTNQFPVSPQVST-AYOQOUSVSA-N	BKTNQFPVSPQVST
BRD-K29128208	AHKBAATWJXKTGZ-UEXGIBASSA-N	AHKBAATWJXKTGZ
BRD-K29133151	ZWAVGFSZMACJHA-PMNBYGLBSA-N	ZWAVGFSZMACJHA
BRD-K29136476	ROXJHZXKWGUYER-GOHWNWGWSA-N	ROXJHZXKWGUYER
BRD-K29137607	IJAZKBPSGPFQSG-UEVCKROQSA-N	IJAZKBPSGPFQSG
BRD-K29138830	GQBJBCNAEKUCKM-YZIHRLCOSA-N	GQBJBCNAEKUCKM
BRD-K29140223	SKIHJAAPCWIBJZ-UHFFFAOYSA-N	SKIHJAAPCWIBJZ
BRD-K29143341	ROBCYMQSLYDKEM-CWJVHARTSA-N	ROBCYMQSLYDKEM
BRD-K29143967	QPGNQMAWRUPJPY-UHFFFAOYSA-N	QPGNQMAWRUPJPY
BRD-K29144516	HOVDDXWDVMUCEB-WQDFSMHNSA-N	HOVDDXWDVMUCEB
BRD-K29150200	RDRBRKCLJGPFFZ-LNBJVWSJSA-N	RDRBRKCLJGPFFZ
BRD-K29160485	ZBRMKJXVRIZEJO-NTEUORMPSA-N	ZBRMKJXVRIZEJO
BRD-K29162128	JVILTGOVTWEXFK-PVGLJACCSA-N	JVILTGOVTWEXFK
BRD-K29173907	ZOCUOMKMBMEYQV-GSLJADNHSA-N	ZOCUOMKMBMEYQV
BRD-K29178788	WIONIXOBNMDJFJ-UHFFFAOYSA-N	WIONIXOBNMDJFJ
BRD-K29181432	GMLMGXOKFZUTJK-CQOQZXRMSA-N	GMLMGXOKFZUTJK
BRD-K29182094	RDRBRKCLJGPFFZ-RWUBSVTLSA-N	RDRBRKCLJGPFFZ
BRD-K29198371	ALDXEYSYIRNXBH-IBGZPJMESA-N	ALDXEYSYIRNXBH
BRD-K29201528	RXCSFWYPJHKPEM-DBSKKGOSSA-N	RXCSFWYPJHKPEM
BRD-K29211776	XTWZIVUPDNYJMX-NOMHHCBYSA-N	XTWZIVUPDNYJMX
BRD-K29227213	PXGCQOQEEDCUOW-WPFOTENUSA-N	PXGCQOQEEDCUOW
BRD-K29243968	MGDQFVBQSWCYMZ-XMMPIXPASA-N	MGDQFVBQSWCYMZ
BRD-K29251608	NHCHRXXZNQAEEO-BVXAZASISA-N	NHCHRXXZNQAEEO
BRD-K29252735	XBLMBZLFERXHHT-CYXNTTPDSA-N	XBLMBZLFERXHHT
BRD-K29253390	HDTRYUIMSWCRLO-RFQIPJPRSA-N	HDTRYUIMSWCRLO
BRD-K29253960	VXJHNJFFJGWPLE-OUDXUNEISA-N	VXJHNJFFJGWPLE
BRD-K29255825	PGLSEMLPCXRKER-DPOKWSEZSA-N	PGLSEMLPCXRKER
BRD-K29256470	SJWFFWCCDVHJSO-TXHDDHBJSA-N	SJWFFWCCDVHJSO
BRD-K29258520	MRLAOALNSBFOMY-MRKDIWJRSA-N	MRLAOALNSBFOMY
BRD-K29258781	DYGXIGZWPPRTRB-ZDXQCDESSA-N	DYGXIGZWPPRTRB
BRD-K29266727	OTFQVXLKCTXKNS-IMWIBFENSA-N	OTFQVXLKCTXKNS
BRD-K29269418	COTLGVLRTBZUTQ-ZVAUBVARSA-N	COTLGVLRTBZUTQ
BRD-K29276696	SBBAPVWHPDIFCH-BBTUJRGHSA-N	SBBAPVWHPDIFCH
BRD-K29279625	ATOJIXFYNQCGDG-YOSAUDMPSA-N	ATOJIXFYNQCGDG
BRD-K29280435	WVFRUYXRTWIHMU-TXHDDHBJSA-N	WVFRUYXRTWIHMU
BRD-K29285912	KKGFASYBCNAVFA-YDIMBITNSA-N	KKGFASYBCNAVFA
BRD-K29286627	LCHNJAZNAXXEPD-CJTFWIGWSA-N	LCHNJAZNAXXEPD
BRD-K29290722	ANXFQERLRQGOSV-JWUQWVJQSA-N	ANXFQERLRQGOSV
BRD-K29309835	PSCJGMROHWESOF-GDLZYMKVSA-N	PSCJGMROHWESOF
BRD-K29311288	ZFSASZLDLYDYGX-PWRODBHTSA-N	ZFSASZLDLYDYGX
BRD-K29312193	WMHOVAQHNBVIPJ-BHIYHBOVSA-N	WMHOVAQHNBVIPJ
BRD-K29313308	RRJDFENBXIEAPD-UHFFFAOYSA-N	RRJDFENBXIEAPD
BRD-K29322455	YWUOOJZCEOJKLU-VXNXHJTFSA-N	YWUOOJZCEOJKLU
BRD-K29322660	HGVDHZBSSITLCT-KMFMINBZSA-N	HGVDHZBSSITLCT
BRD-K29324759	HTKHLCDDEOIAQO-CEYNDMKZSA-N	HTKHLCDDEOIAQO
BRD-K29326853	TWGHTEGHSVIJBR-CBPXPLCBSA-N	TWGHTEGHSVIJBR
BRD-K29326878	ALLGXHRZPBERLG-SPKYLNSMSA-N	ALLGXHRZPBERLG
BRD-K29328696	HSSRQQLXJHDWBD-DHIUTWEWSA-N	HSSRQQLXJHDWBD
BRD-K29335396	BDEMCWTZQNVVEU-UEXGIBASSA-N	BDEMCWTZQNVVEU
BRD-K29343434	AYOUDDAETNMCBW-GSHUGGBRSA-N	AYOUDDAETNMCBW
BRD-K29345712	UWJNEXMFWQHPDA-UOGMBTEBSA-N	UWJNEXMFWQHPDA
BRD-K29350630	NMUQMAVVZJKKCB-XGHQBKJUSA-N	NMUQMAVVZJKKCB
BRD-K29358067	RQWAXSNKHUTUOM-UHFFFAOYSA-N	RQWAXSNKHUTUOM
BRD-K29359156	DYEFUKCXAQOFHX-UHFFFAOYSA-N	DYEFUKCXAQOFHX
BRD-K29360016	DGSOXKKLHVIDDH-UECWXEIQSA-N	DGSOXKKLHVIDDH
BRD-K29368169	UYIXVJNNAXNMSD-DGUDUIIESA-N	UYIXVJNNAXNMSD
BRD-K29371459	OLUPXTRBOWIZHH-YVWKXTFCSA-N	OLUPXTRBOWIZHH
BRD-K29373549	QSYXNOBPTNDWJS-YESZJQIVSA-N	QSYXNOBPTNDWJS
BRD-K29379469	GZBXCCCGVZBCNA-MFHCWRBVSA-N	GZBXCCCGVZBCNA
BRD-K29381365	ONXKQUJAHGZTDG-IHMCZWCLSA-N	ONXKQUJAHGZTDG
BRD-K29385065	VBARFQGDBKSOKL-UTSVKBTJSA-N	VBARFQGDBKSOKL
BRD-K29385665	MWWDOHSKUDECFQ-UHFFFAOYSA-N	MWWDOHSKUDECFQ
BRD-K29388838	RDQYWFNTQPCNSM-AXHZCLLHSA-N	RDQYWFNTQPCNSM
BRD-K29390829	QUSVXALKSRSRLD-RLBLXZPPSA-N	QUSVXALKSRSRLD
BRD-K29392278	TXJKNLVPROBDPP-CYXNTTPDSA-N	TXJKNLVPROBDPP
BRD-K29395450	JFVNFXCESCXMBC-UHFFFAOYSA-N	JFVNFXCESCXMBC
BRD-K29396015	NWLXXCWQRNKJOL-JPEBCFMRSA-N	NWLXXCWQRNKJOL
BRD-K29407738	UUKRRDUZPZRNGK-JXQFQVJHSA-N	UUKRRDUZPZRNGK
BRD-K29415052	BMMXYEBLEBULND-UHFFFAOYSA-N	BMMXYEBLEBULND
