pert_id	pert_iname	pubchem_cid	stitch_chemical	ensp	gene_symbol	entrez	gene_idx	combined_score
BRD-K79602928	metformin	4091	CIDm00004091	9606.ENSP00000339527	FOXO3	2309	447	852
BRD-K79602928	metformin	4091	CIDs00004091	9606.ENSP00000339527	FOXO3	2309	447	852
BRD-K97799481	theophylline	2153	CIDm00002153	9606.ENSP00000283646	RPIA	22934	768	852
BRD-K97799481	theophylline	2153	CIDs00002153	9606.ENSP00000283646	RPIA	22934	768	852
BRD-A42383464	actinomycin-d	2019	CIDm00002019	9606.ENSP00000360266	JUN	3725	100	851
BRD-A42383464	actinomycin-d	2019	CIDs00002019	9606.ENSP00000360266	JUN	3725	100	851
BRD-A47633927	NPC-15199	4308	CIDs00004308	9606.ENSP00000287820	PPARG	5468	600	851
BRD-A70449690	forskolin	3413	CIDm00003413	9606.ENSP00000239938	EGR1	1958	130	851
BRD-K07572174	curcumin	5281767	CIDs05281767	9606.ENSP00000225831	CCL2	6347	809	851
BRD-K17084514	diethylstilbestrol	448537	CIDs00448537	9606.ENSP00000261693	SCARB1	949	151	851
BRD-K18787491	U-0126	3006531	CIDs03006531	9606.ENSP00000219070	MMP2	4313	56	851
BRD-K25591257	resveratrol	445154	CIDs00445154	9606.ENSP00000264832	ICAM1	3383	257	851
BRD-K46419649	U0126	3006531	CIDs03006531	9606.ENSP00000219070	MMP2	4313	56	851
BRD-K80738081	resveratrol	445154	CIDs00445154	9606.ENSP00000264832	ICAM1	3383	257	851
BRD-K84091759	candesartan	2541	CIDm00002541	9606.ENSP00000297494	NOS3	4846	536	851
BRD-K84091759	candesartan	2541	CIDs00002541	9606.ENSP00000297494	NOS3	4846	536	851
BRD-K85090592	pilocarpine	5909	CIDs00005909	9606.ENSP00000306245	FOS	2353	642	851
BRD-K87909389	alvocidib	5287969	CIDm05287969	9606.ENSP00000311032	CASP3	836	284	851
BRD-K87909389	alvocidib	5287969	CIDs05287969	9606.ENSP00000311032	CASP3	836	284	851
BRD-K88510285	bortezomib	387447	CIDs00387447	9606.ENSP00000302961	HSPA4	3308	699	851
BRD-K97808269	BRD-K97808269	9062	CIDs00009062	9606.ENSP00000306245	FOS	2353	642	851
BRD-A23723433	paclitaxel	4666	CIDm00004666	9606.ENSP00000356438	PTGS2	5743	482	850
BRD-A83815268	silibinin	5213	CIDs00005213	9606.ENSP00000269305	TP53	7157	139	850
BRD-K17084514	diethylstilbestrol	448537	CIDs00448537	9606.ENSP00000378517	SPP1	6696	681	850
BRD-K24844714	fluorouracil	3385	CIDm00003385	9606.ENSP00000312455	CFLAR	8837	683	850
BRD-K24844714	fluorouracil	3385	CIDs00003385	9606.ENSP00000312455	CFLAR	8837	683	850
BRD-K47869605	podophyllotoxin	10607	CIDs00010607	9606.ENSP00000411532	TOP2A	7153	82	850
BRD-K59058747	acetylcysteine	12035	CIDs00012035	9606.ENSP00000302961	HSPA4	3308	699	850
BRD-K62810658	PD-98059	4713	CIDm00004713	9606.ENSP00000322788	MMP1	4312	461	850
BRD-K62810658	PD-98059	4713	CIDs00004713	9606.ENSP00000322788	MMP1	4312	461	850
BRD-K67298865	SB-431542	4521392	CIDm04521392	9606.ENSP00000245451	BMP4	652	703	850
BRD-K67298865	SB-431542	4521392	CIDs04521392	9606.ENSP00000245451	BMP4	652	703	850
BRD-A83815268	silibinin	5213	CIDm00005213	9606.ENSP00000219070	MMP2	4313	56	849
BRD-K08703257	3-amino-benzamide	1645	CIDm00001645	9606.ENSP00000250416	PARP2	10038	792	849
BRD-K08703257	3-amino-benzamide	1645	CIDs00001645	9606.ENSP00000250416	PARP2	10038	792	849
BRD-K11433652	aspirin	2244	CIDm00002244	9606.ENSP00000275493	EGFR	1956	173	849
BRD-K11433652	aspirin	2244	CIDs00002244	9606.ENSP00000275493	EGFR	1956	173	849
BRD-K16444452	ibudilast	3671	CIDm00003671	9606.ENSP00000215754	MIF	4282	831	849
BRD-K16444452	ibudilast	3671	CIDs00003671	9606.ENSP00000215754	MIF	4282	831	849
BRD-K17084514	diethylstilbestrol	448537	CIDs00448537	9606.ENSP00000354394	STAT1	6772	40	849
BRD-K25591257	resveratrol	445154	CIDs00445154	9606.ENSP00000269571	ERBB2	2064	810	849
BRD-K55591206	epigallocatechin-gallate-(-)	65064	CIDs00065064	9606.ENSP00000265171	EGF	1950	555	849
BRD-K62810658	PD-98059	4713	CIDm00004713	9606.ENSP00000264657	STAT3	6774	626	849
BRD-K62810658	PD-98059	4713	CIDs00004713	9606.ENSP00000264657	STAT3	6774	626	849
BRD-K62910157	C2-dihydroceramide	6610273	CIDs06610273	9606.ENSP00000358327	CASP7	840	572	849
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000227507	CCND1	595	610	849
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000227507	CCND1	595	610	849
BRD-K80738081	resveratrol	445154	CIDs00445154	9606.ENSP00000269571	ERBB2	2064	810	849
BRD-K89626439	sirolimus	5284616	CIDs05284616	9606.ENSP00000288135	KIT	3815	506	849
BRD-A15914070	4-hydroxy-2-nonenal	5283344	CIDs05283344	9606.ENSP00000216117	HMOX1	3162	413	848
BRD-A21490874	fluoxymesterone	3387	CIDm00003387	9606.ENSP00000231509	NR3C1	2908	807	848
BRD-K07612980	sparfloxacin	60464	CIDs00060464	9606.ENSP00000411532	TOP2A	7153	82	848
BRD-K23192422	lestaurtinib	126565	CIDm00126565	9606.ENSP00000435412	RPS6KA1	6195	383	848
BRD-K23192422	lestaurtinib	126565	CIDs00126565	9606.ENSP00000435412	RPS6KA1	6195	383	848
BRD-K55187425	ON-01910	6918736	CIDm06918736	9606.ENSP00000300093	PLK1	5347	207	848
BRD-K55187425	ON-01910	6918736	CIDs06918736	9606.ENSP00000300093	PLK1	5347	207	848
BRD-K78278890	NM-PP1	5154691	CIDm05154691	9606.ENSP00000346671	FYN	2534	686	848
BRD-K78278890	NM-PP1	5154691	CIDs05154691	9606.ENSP00000346671	FYN	2534	686	848
BRD-A23723433	paclitaxel	4666	CIDm00004666	9606.ENSP00000361298	KIF2C	11004	657	847
BRD-A55962179	omeprazole	4594	CIDm00004594	9606.ENSP00000216117	HMOX1	3162	413	847
BRD-A55962179	omeprazole	4594	CIDs00004594	9606.ENSP00000216117	HMOX1	3162	413	847
BRD-A70449690	forskolin	3413	CIDm00003413	9606.ENSP00000360266	JUN	3725	100	847
BRD-K06926592	tretinoin	444795	CIDs00444795	9606.ENSP00000236671	CTSD	1509	25	847
BRD-K06926592	tretinoin	444795	CIDs00444795	9606.ENSP00000264832	ICAM1	3383	257	847
BRD-K28907958	CD-437	135411	CIDm00135411	9606.ENSP00000269305	TP53	7157	139	847
BRD-K28907958	CD-437	135411	CIDs00135411	9606.ENSP00000269305	TP53	7157	139	847
BRD-K37798499	etoposide	36462	CIDs00036462	9606.ENSP00000360266	JUN	3725	100	847
BRD-K49865102	PD-0325901	9826528	CIDm09826528	9606.ENSP00000264657	STAT3	6774	626	847
BRD-K49865102	PD-0325901	9826528	CIDs09826528	9606.ENSP00000264657	STAT3	6774	626	847
BRD-K55591206	epigallocatechin-gallate-(-)	65064	CIDs00065064	9606.ENSP00000354394	STAT1	6772	40	847
BRD-K68202742	trichostatin-a	444732	CIDs00444732	9606.ENSP00000265171	EGF	1950	555	847
BRD-K71879491	tretinoin	444795	CIDs00444795	9606.ENSP00000236671	CTSD	1509	25	847
BRD-K71879491	tretinoin	444795	CIDs00444795	9606.ENSP00000264832	ICAM1	3383	257	847
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000225831	CCL2	6347	809	847
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000225831	CCL2	6347	809	847
BRD-K89839824	raltitrexed	104758	CIDm00104758	9606.ENSP00000362344	FPGS	2356	315	847
BRD-K89839824	raltitrexed	104758	CIDs00104758	9606.ENSP00000362344	FPGS	2356	315	847
BRD-K97354755	SU-6656	5312137	CIDs05312137	9606.ENSP00000216911	AURKA	6790	443	847
BRD-A60070924	alpha-estradiol	450	CIDm00000450	9606.ENSP00000239938	EGR1	1958	130	846
BRD-A82307304	atorvastatin	2250	CIDm00002250	9606.ENSP00000264832	ICAM1	3383	257	846
BRD-K08316444	rotenone	6758	CIDs00006758	9606.ENSP00000216117	HMOX1	3162	413	846
BRD-K10670311	sulfasalazine	5359476	CIDs05359476	9606.ENSP00000263341	IL1B	3553	508	846
BRD-K17743125	belinostat	6918638	CIDm06918638	9606.ENSP00000269305	TP53	7157	139	846
BRD-K17743125	belinostat	6918638	CIDs06918638	9606.ENSP00000269305	TP53	7157	139	846
BRD-K18910433	estradiol	5757	CIDs00005757	9606.ENSP00000239938	EGR1	1958	130	846
BRD-K43797669	genistein	5280961	CIDm05280961	9606.ENSP00000352516	DNMT1	1786	132	846
BRD-K43797669	genistein	5280961	CIDs05280961	9606.ENSP00000352516	DNMT1	1786	132	846
BRD-K62959606	sphingosine	5280335	CIDs05280335	9606.ENSP00000278568	PAK1	5058	673	846
BRD-K64994968	progesterone	5994	CIDs00005994	9606.ENSP00000244745	SOX4	6659	95	846
BRD-K64994968	progesterone	5994	CIDs00005994	9606.ENSP00000256442	CCNB1	891	798	846
BRD-K67265981	carnosol	442009	CIDs00442009	9606.ENSP00000216117	HMOX1	3162	413	846
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000296412	ADH5	128	616	846
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000361423	ABL1	25	192	846
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000296412	ADH5	128	616	846
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000361423	ABL1	25	192	846
BRD-K79602928	metformin	4091	CIDm00004091	9606.ENSP00000264657	STAT3	6774	626	846
BRD-K79602928	metformin	4091	CIDs00004091	9606.ENSP00000264657	STAT3	6774	626	846
BRD-A58955223	sulforaphane	5350	CIDm00005350	9606.ENSP00000320147	EZH2	2146	379	845
BRD-A58955223	sulforaphane	5350	CIDs00005350	9606.ENSP00000320147	EZH2	2146	379	845
BRD-A82307304	atorvastatin	2250	CIDm00002250	9606.ENSP00000263341	IL1B	3553	508	845
BRD-A82307304	atorvastatin	2250	CIDm00002250	9606.ENSP00000287820	PPARG	5468	600	845
BRD-K11433652	aspirin	2244	CIDm00002244	9606.ENSP00000261693	SCARB1	949	151	845
BRD-K11433652	aspirin	2244	CIDs00002244	9606.ENSP00000261693	SCARB1	949	151	845
BRD-K12184916	NVP-BEZ235	11977753	CIDm11977753	9606.ENSP00000340691	EIF4EBP1	1978	955	845
BRD-K12184916	NVP-BEZ235	11977753	CIDs11977753	9606.ENSP00000340691	EIF4EBP1	1978	955	845
BRD-K55930204	phenytoin	1775	CIDm00001775	9606.ENSP00000322788	MMP1	4312	461	845
BRD-K55930204	phenytoin	1775	CIDs00001775	9606.ENSP00000322788	MMP1	4312	461	845
BRD-K62810658	PD-98059	4713	CIDm00004713	9606.ENSP00000356438	PTGS2	5743	482	845
BRD-K62810658	PD-98059	4713	CIDs00004713	9606.ENSP00000356438	PTGS2	5743	482	845
BRD-A60070924	alpha-estradiol	450	CIDm00000450	9606.ENSP00000262768	TIMP2	7077	345	844
BRD-K11433652	aspirin	2244	CIDm00002244	9606.ENSP00000216117	HMOX1	3162	413	844
BRD-K11433652	aspirin	2244	CIDs00002244	9606.ENSP00000216117	HMOX1	3162	413	844
BRD-K18673820	folic-acid	6037	CIDs00006037	9606.ENSP00000225831	CCL2	6347	809	844
BRD-K18910433	estradiol	5757	CIDs00005757	9606.ENSP00000262768	TIMP2	7077	345	844
BRD-K55591206	epigallocatechin-gallate-(-)	65064	CIDs00065064	9606.ENSP00000264709	DNMT3A	1788	881	844
BRD-K55591206	epigallocatechin-gallate-(-)	65064	CIDs00065064	9606.ENSP00000358327	CASP7	840	572	844
BRD-K58930050	dizocilpine	180081	CIDs00180081	9606.ENSP00000239938	EGR1	1958	130	844
BRD-K60623809	SU-11652	5329103	CIDm05329103	9606.ENSP00000298048	MELK	9833	491	844
BRD-K60623809	SU-11652	5329103	CIDm05329103	9606.ENSP00000455607	PHKG2	5261	418	844
BRD-K60623809	SU-11652	5329103	CIDs05329103	9606.ENSP00000298048	MELK	9833	491	844
BRD-K60623809	SU-11652	5329103	CIDs05329103	9606.ENSP00000455607	PHKG2	5261	418	844
BRD-K62910157	C2-dihydroceramide	6610273	CIDs06610273	9606.ENSP00000252486	APOE	348	384	844
BRD-K68202742	trichostatin-a	444732	CIDs00444732	9606.ENSP00000275493	EGFR	1956	173	844
BRD-K72903603	zidovudine	35370	CIDs00035370	9606.ENSP00000286648	DCK	1633	368	844
BRD-K89085489	fenretinide	5288209	CIDs05288209	9606.ENSP00000326119	PMAIP1	5366	452	844
BRD-K97530723	melatonin	896	CIDm00000896	9606.ENSP00000430432	HDAC2	3066	155	844
BRD-K97530723	melatonin	896	CIDs00000896	9606.ENSP00000430432	HDAC2	3066	155	844
BRD-K04710043	hexamethylenebisacetamide	3616	CIDm00003616	9606.ENSP00000266970	CDK2	1017	450	843
BRD-K04710043	hexamethylenebisacetamide	3616	CIDs00003616	9606.ENSP00000266970	CDK2	1017	450	843
BRD-K13646352	midostaurin	9829523	CIDm09829523	9606.ENSP00000364898	SYK	6850	581	843
BRD-K17084514	diethylstilbestrol	448537	CIDs00448537	9606.ENSP00000280258	PRSS23	11098	235	843
BRD-K17953061	staurosporine	44259	CIDs00044259	9606.ENSP00000263341	IL1B	3553	508	843
BRD-K23192422	lestaurtinib	126565	CIDm00126565	9606.ENSP00000257904	CDK4	1019	209	843
BRD-K23192422	lestaurtinib	126565	CIDm00126565	9606.ENSP00000278568	PAK1	5058	673	843
BRD-K23192422	lestaurtinib	126565	CIDs00126565	9606.ENSP00000257904	CDK4	1019	209	843
BRD-K23192422	lestaurtinib	126565	CIDs00126565	9606.ENSP00000278568	PAK1	5058	673	843
BRD-K25591257	resveratrol	445154	CIDs00445154	9606.ENSP00000242786	ADGRE5	976	310	843
BRD-K59058747	acetylcysteine	12035	CIDs00012035	9606.ENSP00000311032	CASP3	836	284	843
BRD-K61463582	BRD-K61463582	1674	CIDm00001674	9606.ENSP00000400175	RHOA	387	5	843
BRD-K61463582	BRD-K61463582	1674	CIDs00001674	9606.ENSP00000400175	RHOA	387	5	843
BRD-K80738081	resveratrol	445154	CIDs00445154	9606.ENSP00000242786	ADGRE5	976	310	843
BRD-K82731415	olomoucine	4592	CIDm00004592	9606.ENSP00000345344	CTSL	1514	185	843
BRD-K82731415	olomoucine	4592	CIDs00004592	9606.ENSP00000345344	CTSL	1514	185	843
BRD-K82983861	GW-0742	9934458	CIDm09934458	9606.ENSP00000400175	RHOA	387	5	843
BRD-K82983861	GW-0742	9934458	CIDs09934458	9606.ENSP00000400175	RHOA	387	5	843
BRD-K00259736	colchicine	6167	CIDs00006167	9606.ENSP00000306245	FOS	2353	642	842
BRD-K01902415	pirinixic-acid	5694	CIDm00005694	9606.ENSP00000356438	PTGS2	5743	482	842
BRD-K01902415	pirinixic-acid	5694	CIDs00005694	9606.ENSP00000356438	PTGS2	5743	482	842
BRD-K07572174	curcumin	5281767	CIDs05281767	9606.ENSP00000363089	TLR4	7099	944	842
BRD-K11636097	JNJ-7706621	5330790	CIDm05330790	9606.ENSP00000176763	STK10	6793	327	842
BRD-K11636097	JNJ-7706621	5330790	CIDs05330790	9606.ENSP00000176763	STK10	6793	327	842
BRD-K30189597	SYK-inhibitor	6419747	CIDm06419747	9606.ENSP00000176763	STK10	6793	327	842
BRD-K30189597	SYK-inhibitor	6419747	CIDs06419747	9606.ENSP00000176763	STK10	6793	327	842
BRD-K31843556	T-0070907	2777391	CIDm02777391	9606.ENSP00000287820	PPARG	5468	600	842
BRD-K31843556	T-0070907	2777391	CIDs02777391	9606.ENSP00000287820	PPARG	5468	600	842
BRD-K32188552	BRD-K32188552	1969	CIDm00001969	9606.ENSP00000241052	CAT	847	96	842
BRD-K32188552	BRD-K32188552	1969	CIDs00001969	9606.ENSP00000241052	CAT	847	96	842
BRD-K56700933	phenethyl-isothiocyanate	16741	CIDm00016741	9606.ENSP00000303706	CDC25A	993	478	842
BRD-K56700933	phenethyl-isothiocyanate	16741	CIDs00016741	9606.ENSP00000303706	CDC25A	993	478	842
BRD-K62810658	PD-98059	4713	CIDm00004713	9606.ENSP00000368683	EDN1	1906	910	842
BRD-K62810658	PD-98059	4713	CIDs00004713	9606.ENSP00000368683	EDN1	1906	910	842
BRD-K64052750	gefitinib	123631	CIDm00123631	9606.ENSP00000356438	PTGS2	5743	482	842
BRD-K64052750	gefitinib	123631	CIDs00123631	9606.ENSP00000356438	PTGS2	5743	482	842
BRD-K98548675	parthenolide	6473881	CIDs06473881	9606.ENSP00000356438	PTGS2	5743	482	842
BRD-A13084692	troglitazone	5591	CIDm00005591	9606.ENSP00000264832	ICAM1	3383	257	841
BRD-A13084692	troglitazone	5591	CIDs00005591	9606.ENSP00000264832	ICAM1	3383	257	841
BRD-A60070924	alpha-estradiol	450	CIDm00000450	9606.ENSP00000352516	DNMT1	1786	132	841
BRD-A60070924	alpha-estradiol	450	CIDm00000450	9606.ENSP00000410294	FGFR2	2263	409	841
BRD-A83815268	silibinin	5213	CIDm00005213	9606.ENSP00000370473	IGFBP3	3486	719	841
BRD-K01567962	pyrazolanthrone	8515	CIDm00008515	9606.ENSP00000307786	CYCS	54205	621	841
BRD-K01567962	pyrazolanthrone	8515	CIDs00008515	9606.ENSP00000307786	CYCS	54205	621	841
BRD-K11636097	JNJ-7706621	5330790	CIDm05330790	9606.ENSP00000265734	CDK6	1021	570	841
BRD-K11636097	JNJ-7706621	5330790	CIDs05330790	9606.ENSP00000265734	CDK6	1021	570	841
BRD-K17953061	staurosporine	44259	CIDs00044259	9606.ENSP00000430684	IKBKB	3551	653	841
BRD-K18910433	estradiol	5757	CIDs00005757	9606.ENSP00000352516	DNMT1	1786	132	841
BRD-K18910433	estradiol	5757	CIDs00005757	9606.ENSP00000410294	FGFR2	2263	409	841
BRD-K25591257	resveratrol	445154	CIDs00445154	9606.ENSP00000239938	EGR1	1958	130	841
BRD-K26521938	dinoprostone	5280360	CIDs05280360	9606.ENSP00000275493	EGFR	1956	173	841
BRD-K39484304	triptolide	107985	CIDs00107985	9606.ENSP00000302961	HSPA4	3308	699	841
BRD-K55591206	epigallocatechin-gallate-(-)	65064	CIDs00065064	9606.ENSP00000269571	ERBB2	2064	810	841
BRD-K62910157	C2-dihydroceramide	6610273	CIDs06610273	9606.ENSP00000356438	PTGS2	5743	482	841
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000236671	CTSD	1509	25	841
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000355759	PARP1	142	605	841
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000236671	CTSD	1509	25	841
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000355759	PARP1	142	605	841
BRD-K80738081	resveratrol	445154	CIDs00445154	9606.ENSP00000239938	EGR1	1958	130	841
BRD-K85985071	ellipticine	3213	CIDm00003213	9606.ENSP00000269305	TP53	7157	139	841
BRD-K85985071	ellipticine	3213	CIDs00003213	9606.ENSP00000269305	TP53	7157	139	841
BRD-K88510285	bortezomib	387447	CIDs00387447	9606.ENSP00000310129	PSMD2	5708	36	841
BRD-K90697689	TCDD-dioxin	15625	CIDm00015625	9606.ENSP00000306245	FOS	2353	642	841
BRD-K90697689	TCDD-dioxin	15625	CIDs00015625	9606.ENSP00000306245	FOS	2353	642	841
BRD-K97530723	melatonin	896	CIDm00000896	9606.ENSP00000307786	CYCS	54205	621	841
BRD-K97530723	melatonin	896	CIDs00000896	9606.ENSP00000307786	CYCS	54205	621	841
BRD-A04308630	genipin	23340	CIDm00023340	9606.ENSP00000216117	HMOX1	3162	413	840
BRD-A70449690	forskolin	3413	CIDm00003413	9606.ENSP00000216780	PCK2	5106	299	840
BRD-A79479878	testosterone	5408	CIDm00005408	9606.ENSP00000434516	TXNRD1	7296	80	840
BRD-K03816923	rottlerin	5281847	CIDs05281847	9606.ENSP00000331602	PRKCD	5580	245	840
BRD-K18135438	chenodeoxycholic-acid	10133	CIDs00010133	9606.ENSP00000261693	SCARB1	949	151	840
BRD-K39484304	triptolide	107985	CIDs00107985	9606.ENSP00000231509	NR3C1	2908	807	840
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000262320	AXIN1	8312	757	840
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000262320	AXIN1	8312	757	840
BRD-K90697689	TCDD-dioxin	15625	CIDm00015625	9606.ENSP00000356438	PTGS2	5743	482	840
BRD-K90697689	TCDD-dioxin	15625	CIDs00015625	9606.ENSP00000356438	PTGS2	5743	482	840
BRD-K98174813	chlorzoxazone	2733	CIDm00002733	9606.ENSP00000297494	NOS3	4846	536	840
BRD-K98174813	chlorzoxazone	2733	CIDs00002733	9606.ENSP00000297494	NOS3	4846	536	840
BRD-A60070924	alpha-estradiol	450	CIDm00000450	9606.ENSP00000216117	HMOX1	3162	413	839
BRD-A82307304	atorvastatin	2250	CIDm00002250	9606.ENSP00000356438	PTGS2	5743	482	839
BRD-K13078532	hydrochlorothiazide	3639	CIDm00003639	9606.ENSP00000223095	SERPINE1	5054	253	839
BRD-K13078532	hydrochlorothiazide	3639	CIDs00003639	9606.ENSP00000223095	SERPINE1	5054	253	839
BRD-K18910433	estradiol	5757	CIDs00005757	9606.ENSP00000216117	HMOX1	3162	413	839
BRD-K25591257	resveratrol	445154	CIDs00445154	9606.ENSP00000385269	ELAVL1	1994	137	839
BRD-K43797669	genistein	5280961	CIDm05280961	9606.ENSP00000216117	HMOX1	3162	413	839
BRD-K43797669	genistein	5280961	CIDm05280961	9606.ENSP00000264709	DNMT3A	1788	881	839
BRD-K43797669	genistein	5280961	CIDs05280961	9606.ENSP00000216117	HMOX1	3162	413	839
BRD-K43797669	genistein	5280961	CIDs05280961	9606.ENSP00000264709	DNMT3A	1788	881	839
BRD-K55591206	epigallocatechin-gallate-(-)	65064	CIDs00065064	9606.ENSP00000223095	SERPINE1	5054	253	839
BRD-K64994968	progesterone	5994	CIDs00005994	9606.ENSP00000262768	TIMP2	7077	345	839
BRD-K80738081	resveratrol	445154	CIDs00445154	9606.ENSP00000385269	ELAVL1	1994	137	839
BRD-K85402309	dovitinib	9886808	CIDm09886808	9606.ENSP00000178640	MAP2K5	5607	483	839
BRD-K89085489	fenretinide	5288209	CIDs05288209	9606.ENSP00000307786	CYCS	54205	621	839
BRD-K89626439	sirolimus	5284616	CIDs05284616	9606.ENSP00000225831	CCL2	6347	809	839
BRD-A19134330	A-23187	40486	CIDs00040486	9606.ENSP00000356436	PLA2G4A	5321	688	838
BRD-A37704979	SB-203580	176155	CIDm00176155	9606.ENSP00000306245	FOS	2353	642	838
BRD-A37704979	SB-203580	176155	CIDs00176155	9606.ENSP00000306245	FOS	2353	642	838
BRD-A79479878	testosterone	5408	CIDm00005408	9606.ENSP00000356438	PTGS2	5743	482	838
BRD-K01493881	apigenin	5280443	CIDm05280443	9606.ENSP00000227507	CCND1	595	610	838
BRD-K01493881	apigenin	5280443	CIDs05280443	9606.ENSP00000227507	CCND1	595	610	838
BRD-K04804440	ciprofloxacin	2764	CIDm00002764	9606.ENSP00000322788	MMP1	4312	461	838
BRD-K04804440	ciprofloxacin	2764	CIDs00002764	9606.ENSP00000322788	MMP1	4312	461	838
BRD-K19687926	lapatinib	208908	CIDm00208908	9606.ENSP00000269305	TP53	7157	139	838
BRD-K19687926	lapatinib	208908	CIDs00208908	9606.ENSP00000269305	TP53	7157	139	838
BRD-K33396764	alpha-linolenic-acid	5280934	CIDs05280934	9606.ENSP00000261693	SCARB1	949	151	838
BRD-K43797669	genistein	5280961	CIDm05280961	9606.ENSP00000398632	CD44	960	463	838
BRD-K43797669	genistein	5280961	CIDs05280961	9606.ENSP00000398632	CD44	960	463	838
BRD-K49328571	dasatinib	3062316	CIDm03062316	9606.ENSP00000269305	TP53	7157	139	838
BRD-K49328571	dasatinib	3062316	CIDs03062316	9606.ENSP00000269305	TP53	7157	139	838
BRD-K50388907	fenofibrate	3339	CIDm00003339	9606.ENSP00000322788	MMP1	4312	461	838
BRD-K50388907	fenofibrate	3339	CIDs00003339	9606.ENSP00000322788	MMP1	4312	461	838
BRD-K53597484	TNP-470	369976	CIDs00369976	9606.ENSP00000269305	TP53	7157	139	838
BRD-K54330070	SB-202190	5353940	CIDm05353940	9606.ENSP00000360266	JUN	3725	100	838
BRD-K54330070	SB-202190	5353940	CIDs05353940	9606.ENSP00000360266	JUN	3725	100	838
BRD-K62910157	C2-dihydroceramide	6610273	CIDs06610273	9606.ENSP00000361359	CD40	958	513	838
BRD-K68538666	aceclofenac	71771	CIDm00071771	9606.ENSP00000356438	PTGS2	5743	482	838
BRD-K68538666	aceclofenac	71771	CIDs00071771	9606.ENSP00000356438	PTGS2	5743	482	838
BRD-K73866522	glycerol	753	CIDm00000753	9606.ENSP00000266970	CDK2	1017	450	838
BRD-K73866522	glycerol	753	CIDs00000753	9606.ENSP00000266970	CDK2	1017	450	838
BRD-K76617868	fasudil	3547	CIDm00003547	9606.ENSP00000297494	NOS3	4846	536	838
BRD-K76617868	fasudil	3547	CIDs00003547	9606.ENSP00000297494	NOS3	4846	536	838
BRD-K76964878	EX-527	707029	CIDm00707029	9606.ENSP00000372191	SIRT3	23410	958	838
BRD-K82216340	medroxyprogesterone	6279	CIDs00006279	9606.ENSP00000269305	TP53	7157	139	838
BRD-K89085489	fenretinide	5288209	CIDs05288209	9606.ENSP00000360266	JUN	3725	100	838
BRD-A04438777	SKF-82958	1225	CIDm00001225	9606.ENSP00000306245	FOS	2353	642	837
BRD-A04438777	SKF-82958	1225	CIDs00001225	9606.ENSP00000306245	FOS	2353	642	837
BRD-A15914070	4-hydroxy-2-nonenal	5283344	CIDs05283344	9606.ENSP00000380252	NFE2L2	4780	66	837
BRD-A37704979	SB-203580	176155	CIDm00176155	9606.ENSP00000216117	HMOX1	3162	413	837
BRD-A37704979	SB-203580	176155	CIDm00176155	9606.ENSP00000225831	CCL2	6347	809	837
BRD-A37704979	SB-203580	176155	CIDm00176155	9606.ENSP00000264832	ICAM1	3383	257	837
BRD-A37704979	SB-203580	176155	CIDs00176155	9606.ENSP00000216117	HMOX1	3162	413	837
BRD-A37704979	SB-203580	176155	CIDs00176155	9606.ENSP00000225831	CCL2	6347	809	837
BRD-A37704979	SB-203580	176155	CIDs00176155	9606.ENSP00000264832	ICAM1	3383	257	837
