pert_id	pert_iname	gene_symbol	entrez	gene_idx	chembl	chembl_actions	chembl_direct	stitch_score	evidence
BRD-A12230535	nutlin-3	TOP2A	7153	82	0		0	156	stitch
BRD-A12230535	nutlin-3	EDN1	1906	910	0		0	150	stitch
BRD-A12426960	BRD-A12426960	HMGCR	3156	244	0		0	189	stitch
BRD-A12560204	nitrendipine	EDN1	1906	910	0		0	819	stitch_high
BRD-A12560204	nitrendipine	PTGS2	5743	482	0		0	174	stitch
BRD-A12633378	BRD-A12633378	KCNK1	3775	477	0		0	194	stitch
BRD-A13084692	troglitazone	PPARG	5468	600	1	AGONIST	1	998	chembl+stitch_high
BRD-A13084692	troglitazone	CCND1	595	610	0		0	982	stitch_high
BRD-A13084692	troglitazone	SERPINE1	5054	253	0		0	982	stitch_high
BRD-A13084692	troglitazone	JUN	3725	100	0		0	981	stitch_high
BRD-A13084692	troglitazone	CASP3	836	284	0		0	945	stitch_high
BRD-A13084692	troglitazone	IL1B	3553	508	0		0	945	stitch_high
BRD-A13084692	troglitazone	TP53	7157	139	0		0	945	stitch_high
BRD-A13084692	troglitazone	NOS3	4846	536	0		0	939	stitch_high
BRD-A13084692	troglitazone	CCL2	6347	809	0		0	914	stitch_high
BRD-A13084692	troglitazone	ICAM1	3383	257	0		0	841	stitch_high
BRD-A13084692	troglitazone	CDKN1B	1027	637	0		0	824	stitch_high
BRD-A13084692	troglitazone	NUCB2	4925	414	0		0	824	stitch_high
BRD-A13084692	troglitazone	SPP1	6696	681	0		0	824	stitch_high
BRD-A13084692	troglitazone	HSPA4	3308	699	0		0	824	stitch_high
BRD-A13084692	troglitazone	SMAD3	4088	524	0		0	816	stitch_high
BRD-A13084692	troglitazone	PTPN1	5770	272	0		0	814	stitch_high
BRD-A13084692	troglitazone	EDN1	1906	910	0		0	800	stitch_high
BRD-A13084692	troglitazone	MMP1	4312	461	0		0	800	stitch_high
BRD-A13084692	troglitazone	EGR1	1958	130	0		0	723	stitch_high
BRD-A13084692	troglitazone	TBXA2R	6915	970	0		0	722	stitch_high
BRD-A13084692	troglitazone	CREB1	1385	454	0		0	722	stitch_high
BRD-A13084692	troglitazone	NFKBIA	4792	105	0		0	700	stitch_high
BRD-A13084692	troglitazone	CASP7	840	572	0		0	700	stitch_high
BRD-A13084692	troglitazone	CDK2	1017	450	0		0	700	stitch_high
BRD-A13084692	troglitazone	HMGCR	3156	244	0		0	700	stitch_high
BRD-A13084692	troglitazone	PARP1	142	605	0		0	700	stitch_high
BRD-A13084692	troglitazone	MMP2	4313	56	0		0	700	stitch_high
BRD-A13084692	troglitazone	RB1	5925	341	0		0	700	stitch_high
BRD-A13084692	troglitazone	PPARD	5467	973	0		0	450	stitch
BRD-A13084692	troglitazone	CEBPA	1050	438	0		0	390	stitch
BRD-A13084692	troglitazone	PCBD1	5092	400	0		0	360	stitch
BRD-A13084692	troglitazone	NR3C1	2908	807	0		0	282	stitch
BRD-A13084692	troglitazone	HSPD1	3329	31	0		0	268	stitch
BRD-A13084692	troglitazone	TOP2A	7153	82	0		0	260	stitch
BRD-A13084692	troglitazone	PCK2	5106	299	0		0	254	stitch
BRD-A13084692	troglitazone	PTGS2	5743	482	0		0	252	stitch
BRD-A13084692	troglitazone	ALDH7A1	501	625	0		0	249	stitch
BRD-A13084692	troglitazone	SCARB1	949	151	0		0	244	stitch
BRD-A13084692	troglitazone	BAX	581	599	0		0	243	stitch
BRD-A13084692	troglitazone	ICMT	23463	121	0		0	233	stitch
BRD-A13084692	troglitazone	GATA2	2624	676	0		0	227	stitch
BRD-A13084692	troglitazone	HDAC2	3066	155	0		0	227	stitch
BRD-A13084692	troglitazone	CAT	847	96	0		0	224	stitch
BRD-A13084692	troglitazone	CDK4	1019	209	0		0	220	stitch
BRD-A13084692	troglitazone	GADD45A	1647	419	0		0	220	stitch
BRD-A13084692	troglitazone	APOE	348	384	0		0	213	stitch
BRD-A13084692	troglitazone	HMOX1	3162	413	0		0	212	stitch
BRD-A13084692	troglitazone	EGFR	1956	173	0		0	206	stitch
BRD-A13084692	troglitazone	TGFBR2	7048	576	0		0	200	stitch
BRD-A13084692	troglitazone	NR2F6	2063	649	0		0	180	stitch
BRD-A13084692	troglitazone	IDE	3416	817	0		0	161	stitch
BRD-A13084692	troglitazone	NCOA3	8202	583	0		0	157	stitch
BRD-A13084692	troglitazone	TERT	7015	574	0		0	150	stitch
BRD-A13084692	troglitazone	HSPA1A	3303	30	0		0	150	stitch
BRD-A13084692	troglitazone	CCNB1	891	798	0		0	150	stitch
BRD-A13084692	troglitazone	BUB1B	701	422	0		0	150	stitch
BRD-A13084692	troglitazone	UBE2C	11065	318	0		0	150	stitch
BRD-A13084692	troglitazone	GMNN	51053	873	0		0	150	stitch
BRD-A13084692	troglitazone	CDK6	1021	570	0		0	150	stitch
BRD-A13084692	troglitazone	ARNT2	9915	320	0		0	150	stitch
BRD-A13084692	troglitazone	PLA2G4A	5321	688	0		0	150	stitch
BRD-A13084692	troglitazone	PLK1	5347	207	0		0	150	stitch
BRD-A13084692	troglitazone	SQSTM1	8878	102	0		0	150	stitch
BRD-A13084692	troglitazone	STX1A	6804	481	0		0	150	stitch
BRD-A13084692	troglitazone	MYBL2	4605	135	0		0	150	stitch
BRD-A13084692	troglitazone	MYO10	4651	171	0		0	150	stitch
BRD-A13084692	troglitazone	CCND3	896	133	0		0	150	stitch
BRD-A13084692	troglitazone	IER3	8870	126	0		0	150	stitch
BRD-A13084692	troglitazone	HMGCS1	3157	964	0		0	150	stitch
BRD-A13084692	troglitazone	TOPBP1	11073	255	0		0	150	stitch
BRD-A13084692	troglitazone	TNFRSF21	27242	905	0		0	150	stitch
BRD-A13084692	troglitazone	RPA3	6119	662	0		0	150	stitch
BRD-A13084692	troglitazone	VAT1	10493	603	0		0	150	stitch
BRD-A13084692	troglitazone	EZH2	2146	379	0		0	150	stitch
BRD-A13084692	troglitazone	CENPE	1062	505	0		0	150	stitch
BRD-A13084692	troglitazone	E2F2	1870	569	0		0	150	stitch
BRD-A13084692	troglitazone	CXCL2	2920	678	0		0	150	stitch
BRD-A13084692	troglitazone	SMC4	10051	128	0		0	150	stitch
BRD-A13084692	troglitazone	RAD51C	5889	549	0		0	150	stitch
BRD-A13084692	troglitazone	DNMT1	1786	132	0		0	150	stitch
BRD-A13084692	troglitazone	MELK	9833	491	0		0	150	stitch
BRD-A13084692	troglitazone	CYCS	54205	621	0		0	150	stitch
BRD-A13084692	troglitazone	RFC5	5985	352	0		0	150	stitch
BRD-A13084692	troglitazone	TMEM97	27346	726	0		0	150	stitch
BRD-A13084692	troglitazone	APP	351	11	0		0	150	stitch
BRD-A13084692	troglitazone	BNIP3L	665	950	0		0	150	stitch
BRD-A13084692	troglitazone	BRCA1	672	466	0		0	150	stitch
BRD-A13084692	troglitazone	TIMELESS	8914	326	0		0	150	stitch
BRD-A13084692	troglitazone	CASP10	843	530	0		0	150	stitch
BRD-A13084692	troglitazone	KIF20A	10112	897	0		0	150	stitch
BRD-A13084692	troglitazone	HPRT1	3251	300	0		0	150	stitch
BRD-A13084692	troglitazone	CCNF	899	492	0		0	150	stitch
BRD-A13084692	troglitazone	HAT1	8520	343	0		0	150	stitch
BRD-A13084692	troglitazone	ARHGEF2	9181	659	0		0	150	stitch
BRD-A13084692	troglitazone	TSPAN3	10099	45	0		0	150	stitch
BRD-A13084692	troglitazone	RFC2	5982	416	0		0	150	stitch
BRD-A13084692	troglitazone	PAICS	10606	50	0		0	150	stitch
BRD-A13084692	troglitazone	IGFBP3	3486	719	0		0	150	stitch
BRD-A13084692	troglitazone	KIF2C	11004	657	0		0	150	stitch
BRD-A13084692	troglitazone	RPA1	6117	108	0		0	150	stitch
BRD-A13084692	troglitazone	STMN1	3925	27	0		0	150	stitch
BRD-A13084692	troglitazone	CCNB2	9133	270	0		0	150	stitch
BRD-A13084692	troglitazone	CDK1	983	353	0		0	150	stitch
BRD-A13084692	troglitazone	KIF14	9928	556	0		0	150	stitch
BRD-A13084692	troglitazone	BIRC5	332	187	0		0	150	stitch
BRD-A13084692	troglitazone	DDIT4	54541	305	0		0	150	stitch
BRD-A13084692	troglitazone	LIG1	3978	275	0		0	150	stitch
BRD-A13084692	troglitazone	FOS	2353	642	0		0	150	stitch
BRD-A13084692	troglitazone	CFLAR	8837	683	0		0	150	stitch
BRD-A13084692	troglitazone	NFIL3	4783	404	0		0	150	stitch
BRD-A13084692	troglitazone	DNAJB2	3300	240	0		0	150	stitch
BRD-A13084692	troglitazone	CDC25A	993	478	0		0	150	stitch
BRD-A13084692	troglitazone	POLE2	5427	545	0		0	150	stitch
BRD-A13084692	troglitazone	CDC45	8318	446	0		0	150	stitch
BRD-A13188892	doxazosin	PARP1	142	605	0		0	822	stitch_high
BRD-A13188892	doxazosin	CD40	958	513	0		0	800	stitch_high
BRD-A13188892	doxazosin	CASP3	836	284	0		0	700	stitch_high
BRD-A13188892	doxazosin	RB1	5925	341	0		0	700	stitch_high
BRD-A13188892	doxazosin	ADRB2	154	553	0		0	516	stitch
BRD-A13188892	doxazosin	EPHA3	2042	550	0		0	465	stitch
BRD-A13188892	doxazosin	FGFR4	2264	469	0		0	373	stitch
BRD-A13188892	doxazosin	FGFR2	2263	409	0		0	373	stitch
BRD-A13188892	doxazosin	KIT	3815	506	0		0	373	stitch
BRD-A13188892	doxazosin	CXCR4	7852	710	0		0	366	stitch
BRD-A13188892	doxazosin	TBXA2R	6915	970	0		0	366	stitch
BRD-A13188892	doxazosin	LYN	4067	695	0		0	198	stitch
BRD-A13188892	doxazosin	SYK	6850	581	0		0	198	stitch
BRD-A13188892	doxazosin	CSK	1445	217	0		0	198	stitch
BRD-A13188892	doxazosin	ABL1	25	192	0		0	198	stitch
BRD-A13188892	doxazosin	TRIB1	10221	208	0		0	198	stitch
BRD-A13188892	doxazosin	MELK	9833	491	0		0	198	stitch
BRD-A13188892	doxazosin	FYN	2534	686	0		0	198	stitch
BRD-A13188892	doxazosin	TESK1	7016	445	0		0	198	stitch
BRD-A13188892	doxazosin	DNAJB6	10049	627	0		0	165	stitch
BRD-A13188892	doxazosin	BAX	581	599	0		0	150	stitch
BRD-A13188892	doxazosin	NFKBIA	4792	105	0		0	150	stitch
BRD-A13188892	doxazosin	PTK2	5747	615	0		0	150	stitch
BRD-A13807286	HA-14-1	CREB1	1385	454	0		0	800	stitch_high
BRD-A13807286	HA-14-1	RFNG	5986	767	0		0	786	stitch_high
BRD-A13807286	HA-14-1	CASP3	836	284	0		0	271	stitch
BRD-A13807286	HA-14-1	NRAS	4893	258	0		0	192	stitch
BRD-A13807286	HA-14-1	CYCS	54205	621	0		0	176	stitch
BRD-A13807286	HA-14-1	DLD	1738	634	0		0	176	stitch
BRD-A13807286	HA-14-1	PMAIP1	5366	452	0		0	172	stitch
BRD-A13807286	HA-14-1	CDC25A	993	478	0		0	165	stitch
BRD-A13807286	HA-14-1	AKR7A2	8574	793	0		0	164	stitch
BRD-A13807286	HA-14-1	CDC25B	994	159	0		0	150	stitch
BRD-A13946108	sulindac	PTGS2	5743	482	1	INHIBITOR	1		chembl
BRD-A14395271	mesoridazine	ADRB2	154	553	0		0	278	stitch
BRD-A14395271	mesoridazine	CXCR4	7852	710	0		0	278	stitch
BRD-A14395271	mesoridazine	TBXA2R	6915	970	0		0	278	stitch
BRD-A14792000	valsartan	CCL2	6347	809	0		0	912	stitch_high
BRD-A14792000	valsartan	EGR1	1958	130	0		0	800	stitch_high
BRD-A14792000	valsartan	HMOX1	3162	413	0		0	800	stitch_high
BRD-A14792000	valsartan	ADRB2	154	553	0		0	464	stitch
BRD-A14792000	valsartan	CXCR4	7852	710	0		0	464	stitch
BRD-A14792000	valsartan	TBXA2R	6915	970	0		0	464	stitch
BRD-A14792000	valsartan	SERPINE1	5054	253	0		0	420	stitch
BRD-A14792000	valsartan	PPARG	5468	600	0		0	280	stitch
BRD-A14792000	valsartan	NOS3	4846	536	0		0	167	stitch
BRD-A14792000	valsartan	CEBPA	1050	438	0		0	150	stitch
BRD-A14969012	SKF-83822	ADRB2	154	553	0		0	170	stitch
BRD-A14969012	SKF-83822	CXCR4	7852	710	0		0	170	stitch
BRD-A14969012	SKF-83822	TBXA2R	6915	970	0		0	170	stitch
BRD-A14999564	geranyl-geranyl-pyrophosphate	SNX13	23161	775	0		0	239	stitch
BRD-A14999564	geranyl-geranyl-pyrophosphate	DHDDS	79947	885	0		0	233	stitch
BRD-A14999564	geranyl-geranyl-pyrophosphate	HMGCR	3156	244	0		0	222	stitch
BRD-A14999564	geranyl-geranyl-pyrophosphate	MRPL12	6182	433	0		0	218	stitch
BRD-A14999564	geranyl-geranyl-pyrophosphate	PLS1	5357	517	0		0	193	stitch
BRD-A14999564	geranyl-geranyl-pyrophosphate	RGS2	5997	223	0		0	152	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PTGS2	5743	482	0		0	879	stitch_high
BRD-A15079084	phorbol-12-myristate-13-acetate	PRKCD	5580	245	0		0	778	stitch_high
BRD-A15079084	phorbol-12-myristate-13-acetate	FOS	2353	642	0		0	444	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	IER3	8870	126	0		0	443	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	JUN	3725	100	0		0	402	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CSK	1445	217	0		0	382	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	EGF	1950	555	0		0	367	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	MMP1	4312	461	0		0	321	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	TBXA2R	6915	970	0		0	320	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	STAT3	6774	626	0		0	319	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PMAIP1	5366	452	0		0	319	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	MMP2	4313	56	0		0	308	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	IL1B	3553	508	0		0	306	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	TIMP2	7077	345	0		0	302	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CAT	847	96	0		0	293	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CREB1	1385	454	0		0	291	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	ICAM1	3383	257	0		0	269	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	KLHL9	55958	774	0		0	269	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	TP53	7157	139	0		0	257	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	FOSL1	8061	457	0		0	241	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PRKCQ	5588	684	0		0	235	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	EGFR	1956	173	0		0	222	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	NR3C1	2908	807	0		0	217	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	HMGCR	3156	244	0		0	214	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	NFKBIA	4792	105	0		0	210	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PIN1	5300	313	0		0	189	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	TLR4	7099	944	0		0	187	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PRKCH	5583	551	0		0	186	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	ERBB2	2064	810	0		0	180	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	EGR1	1958	130	0		0	179	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CCL2	6347	809	0		0	168	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CD40	958	513	0		0	167	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CASP3	836	284	0		0	165	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	RTN2	6253	971	0		0	161	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	ERBB3	2065	234	0		0	161	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PPP2R5E	5529	374	0		0	153	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PPP2R5A	5525	201	0		0	153	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	PMM2	5373	350	0		0	151	stitch
BRD-A15079084	phorbol-12-myristate-13-acetate	CFLAR	8837	683	0		0	150	stitch
BRD-A15501135	BRD-A15501135	XBP1	7494	18	0		0	235	stitch
BRD-A15909516	rebamipide	PTGS2	5743	482	0		0	824	stitch_high
BRD-A15909516	rebamipide	EGFR	1956	173	0		0	819	stitch_high
BRD-A15909516	rebamipide	TLR4	7099	944	0		0	800	stitch_high
BRD-A15909516	rebamipide	ERBB2	2064	810	0		0	786	stitch_high
BRD-A15909516	rebamipide	NOS3	4846	536	0		0	596	stitch
BRD-A15909516	rebamipide	IL1B	3553	508	0		0	177	stitch
BRD-A15909516	rebamipide	BIRC5	332	187	0		0	150	stitch
BRD-A15914070	4-hydroxy-2-nonenal	HMOX1	3162	413	0		0	848	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	NFE2L2	4780	66	0		0	837	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	PPARG	5468	600	0		0	823	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	SIRT3	23410	958	0		0	822	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	DAXX	1616	143	0		0	821	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	HSPA4	3308	699	0		0	816	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	CCND1	595	610	0		0	800	stitch_high
BRD-A15914070	4-hydroxy-2-nonenal	NOS3	4846	536	0		0	648	stitch
BRD-A15914070	4-hydroxy-2-nonenal	CAT	847	96	0		0	407	stitch
BRD-A15914070	4-hydroxy-2-nonenal	DECR1	1666	233	0		0	381	stitch
BRD-A15914070	4-hydroxy-2-nonenal	CASP3	836	284	0		0	321	stitch
BRD-A15914070	4-hydroxy-2-nonenal	ALDH7A1	501	625	0		0	310	stitch
BRD-A15914070	4-hydroxy-2-nonenal	PECR	55825	946	0		0	268	stitch
BRD-A15914070	4-hydroxy-2-nonenal	CBR1	873	644	0		0	268	stitch
BRD-A15914070	4-hydroxy-2-nonenal	HSD17B11	51170	843	0		0	268	stitch
BRD-A15914070	4-hydroxy-2-nonenal	CBR3	874	522	0		0	268	stitch
BRD-A15914070	4-hydroxy-2-nonenal	GSTM2	2946	456	0		0	249	stitch
BRD-A15914070	4-hydroxy-2-nonenal	MMP1	4312	461	0		0	244	stitch
BRD-A15914070	4-hydroxy-2-nonenal	APOE	348	384	0		0	197	stitch
BRD-A15914070	4-hydroxy-2-nonenal	HTRA1	5654	72	0		0	170	stitch
BRD-A15914070	4-hydroxy-2-nonenal	CYCS	54205	621	0		0	169	stitch
BRD-A15914070	4-hydroxy-2-nonenal	PDS5A	23244	718	0		0	150	stitch
BRD-A16332958	modafinil	FOS	2353	642	0		0	825	stitch_high
BRD-A16332958	modafinil	APP	351	11	0		0	385	stitch
BRD-A16332958	modafinil	STAT3	6774	626	0		0	297	stitch
BRD-A16332958	modafinil	TRIB1	10221	208	0		0	223	stitch
BRD-A16332958	modafinil	STAT1	6772	40	0		0	177	stitch
BRD-A16444946	acarbose	GAA	2548	295	0		0	956	stitch_high
BRD-A16444946	acarbose	PYGL	5836	321	0		0	701	stitch_high
BRD-A16444946	acarbose	AGL	178	402	0		0	339	stitch
BRD-A16444946	acarbose	PFKL	5211	62	0		0	193	stitch
BRD-A16444946	acarbose	TOP2A	7153	82	0		0	186	stitch
BRD-A16444946	acarbose	PPARG	5468	600	0		0	179	stitch
BRD-A16444946	acarbose	COG2	22796	332	0		0	169	stitch
BRD-A16444946	acarbose	SERPINE1	5054	253	0		0	153	stitch
BRD-A16478930	amcinonide	NR3C1	2908	807	0		0	828	stitch_high
BRD-A16746338	podophyllotoxin	TOP2A	7153	82	0		0	936	stitch_high
BRD-A16746338	podophyllotoxin	IL1B	3553	508	0		0	800	stitch_high
BRD-A16746338	podophyllotoxin	CASP3	836	284	0		0	760	stitch_high
BRD-A16746338	podophyllotoxin	CDK1	983	353	0		0	700	stitch_high
BRD-A16746338	podophyllotoxin	CASP2	835	593	0		0	700	stitch_high
BRD-A16746338	podophyllotoxin	PARP1	142	605	0		0	700	stitch_high
BRD-A16746338	podophyllotoxin	TUBB6	84617	643	0		0	668	stitch
BRD-A16746338	podophyllotoxin	NR3C1	2908	807	0		0	647	stitch
BRD-A16746338	podophyllotoxin	DFFA	1676	362	0		0	338	stitch
BRD-A16746338	podophyllotoxin	HPRT1	3251	300	0		0	246	stitch
BRD-A16746338	podophyllotoxin	CYCS	54205	621	0		0	186	stitch
BRD-A16746338	podophyllotoxin	TP53	7157	139	0		0	156	stitch
BRD-A16746338	podophyllotoxin	BIRC5	332	187	0		0	150	stitch
BRD-A17411484	carprofen	PTGS2	5743	482	1	INHIBITOR	1		chembl
BRD-A17453586	MDL-72832	TBXA2R	6915	970	0		0	256	stitch
BRD-A17453586	MDL-72832	ADRB2	154	553	0		0	256	stitch
BRD-A17453586	MDL-72832	CXCR4	7852	710	0		0	256	stitch
BRD-A17462676	bambuterol	ADRB2	154	553	1	AGONIST	1		chembl
BRD-A17655518	ibuprofen	PTGS2	5743	482	1	INHIBITOR	1		chembl
BRD-A17846016	trolox	NOS3	4846	536	0		0	818	stitch_high
BRD-A17846016	trolox	IL1B	3553	508	0		0	700	stitch_high
BRD-A17846016	trolox	CAT	847	96	0		0	597	stitch
BRD-A17846016	trolox	PTGS2	5743	482	0		0	510	stitch
BRD-A17846016	trolox	PPARD	5467	973	0		0	340	stitch
BRD-A17846016	trolox	CENPE	1062	505	0		0	267	stitch
BRD-A17846016	trolox	CYCS	54205	621	0		0	266	stitch
BRD-A17846016	trolox	HMOX1	3162	413	0		0	256	stitch
BRD-A17846016	trolox	PMM2	5373	350	0		0	227	stitch
BRD-A17846016	trolox	MSRA	4482	922	0		0	220	stitch
BRD-A17846016	trolox	TP53	7157	139	0		0	212	stitch
BRD-A17846016	trolox	DECR1	1666	233	0		0	212	stitch
BRD-A17846016	trolox	NFE2L2	4780	66	0		0	210	stitch
BRD-A17846016	trolox	CASP3	836	284	0		0	200	stitch
BRD-A17846016	trolox	PPARG	5468	600	0		0	192	stitch
BRD-A17846016	trolox	RAB4A	5867	406	0		0	166	stitch
BRD-A17846016	trolox	RFC5	5985	352	0		0	164	stitch
BRD-A17846016	trolox	RFC2	5982	416	0		0	164	stitch
BRD-A17883755	lenalidomide	CD40	958	513	0		0	828	stitch_high
BRD-A17883755	lenalidomide	PTGS2	5743	482	0		0	800	stitch_high
BRD-A17883755	lenalidomide	TP53	7157	139	0		0	288	stitch
BRD-A17883755	lenalidomide	AURKA	6790	443	0		0	286	stitch
BRD-A17883755	lenalidomide	STAT3	6774	626	0		0	285	stitch
BRD-A17883755	lenalidomide	CCND3	896	133	0		0	261	stitch
BRD-A17883755	lenalidomide	KCNK1	3775	477	0		0	250	stitch
BRD-A17883755	lenalidomide	CXCR4	7852	710	0		0	238	stitch
BRD-A17883755	lenalidomide	PMAIP1	5366	452	0		0	216	stitch
BRD-A17883755	lenalidomide	CBR1	873	644	0		0	200	stitch
BRD-A17883755	lenalidomide	RB1	5925	341	0		0	193	stitch
BRD-A17883755	lenalidomide	PIN1	5300	313	0		0	185	stitch
BRD-A17883755	lenalidomide	STAT5B	6777	501	0		0	181	stitch
BRD-A17883755	lenalidomide	PGRMC1	10857	63	0		0	178	stitch
BRD-A17883755	lenalidomide	CCND1	595	610	0		0	169	stitch
BRD-A17883755	lenalidomide	IKZF1	10320	504	0		0	169	stitch
BRD-A17883755	lenalidomide	KIT	3815	506	0		0	168	stitch
BRD-A18246003	monoethylhexylphthalate	PPARG	5468	600	0		0	948	stitch_high
BRD-A18246003	monoethylhexylphthalate	IL1B	3553	508	0		0	800	stitch_high
BRD-A18246003	monoethylhexylphthalate	TP53	7157	139	0		0	725	stitch_high
BRD-A18246003	monoethylhexylphthalate	CASP7	840	572	0		0	700	stitch_high
BRD-A18246003	monoethylhexylphthalate	CASP3	836	284	0		0	700	stitch_high
BRD-A18246003	monoethylhexylphthalate	MMP2	4313	56	0		0	700	stitch_high
BRD-A18246003	monoethylhexylphthalate	CFLAR	8837	683	0		0	332	stitch
BRD-A18246003	monoethylhexylphthalate	PTGS2	5743	482	0		0	150	stitch
BRD-A18246003	monoethylhexylphthalate	TXNRD1	7296	80	0		0	150	stitch
BRD-A18246003	monoethylhexylphthalate	BAX	581	599	0		0	150	stitch
BRD-A18246003	monoethylhexylphthalate	DNAJB1	3337	17	0		0	150	stitch
BRD-A18246003	monoethylhexylphthalate	PMAIP1	5366	452	0		0	150	stitch
BRD-A18246003	monoethylhexylphthalate	HMGCR	3156	244	0		0	150	stitch
BRD-A18497530	5-iodotubercidin	TP53	7157	139	0		0	800	stitch_high
BRD-A18497530	5-iodotubercidin	ADO	84890	736	0		0	245	stitch
BRD-A18497530	5-iodotubercidin	FOS	2353	642	0		0	239	stitch
BRD-A18497530	5-iodotubercidin	PRKAG2	51422	870	0		0	177	stitch
BRD-A18497530	5-iodotubercidin	HS2ST1	9653	364	0		0	172	stitch
BRD-A18497530	5-iodotubercidin	CSNK2A2	1459	405	0		0	164	stitch
BRD-A18605525	hexetidine	TBC1D31	93594	789	0		0	192	stitch
BRD-A18795974	(+/-)-7-hydroxy-2-(N,N-di-n-propylamino)tetralin	FOS	2353	642	0		0	816	stitch_high
BRD-A18795974	(+/-)-7-hydroxy-2-(N,N-di-n-propylamino)tetralin	ADRB2	154	553	0		0	274	stitch
BRD-A18795974	(+/-)-7-hydroxy-2-(N,N-di-n-propylamino)tetralin	CXCR4	7852	710	0		0	274	stitch
BRD-A18795974	(+/-)-7-hydroxy-2-(N,N-di-n-propylamino)tetralin	TBXA2R	6915	970	0		0	274	stitch
BRD-A18795974	(+/-)-7-hydroxy-2-(N,N-di-n-propylamino)tetralin	PFKL	5211	62	0		0	223	stitch
BRD-A18929998	cytarabine	DCK	1633	368	0		0	997	stitch_high
BRD-A18929998	cytarabine	ABL1	25	192	0		0	926	stitch_high
BRD-A18929998	cytarabine	POLB	5423	407	0		0	817	stitch_high
BRD-A18929998	cytarabine	TP53	7157	139	0		0	798	stitch_high
BRD-A18929998	cytarabine	CASP3	836	284	0		0	743	stitch_high
BRD-A18929998	cytarabine	PARP1	142	605	0		0	725	stitch_high
BRD-A18929998	cytarabine	DCTD	1635	116	0		0	724	stitch_high
BRD-A18929998	cytarabine	RBKS	64080	920	0		0	644	stitch
BRD-A18929998	cytarabine	RPA3	6119	662	0		0	406	stitch
BRD-A18929998	cytarabine	HMGCS1	3157	964	0		0	341	stitch
BRD-A18929998	cytarabine	PAICS	10606	50	0		0	288	stitch
BRD-A18929998	cytarabine	KIT	3815	506	0		0	268	stitch
BRD-A18929998	cytarabine	CXCR4	7852	710	0		0	250	stitch
BRD-A18929998	cytarabine	FUT1	2523	552	0		0	231	stitch
BRD-A18929998	cytarabine	TOP2A	7153	82	0		0	226	stitch
BRD-A18929998	cytarabine	BMP4	652	703	0		0	223	stitch
BRD-A18929998	cytarabine	CDH3	1001	360	0		0	221	stitch
BRD-A18929998	cytarabine	EPN2	22905	393	0		0	217	stitch
BRD-A18929998	cytarabine	JUN	3725	100	0		0	214	stitch
BRD-A18929998	cytarabine	DNMT1	1786	132	0		0	210	stitch
BRD-A18929998	cytarabine	CCNA1	8900	544	0		0	207	stitch
BRD-A18929998	cytarabine	CCNF	899	492	0		0	207	stitch
BRD-A18929998	cytarabine	EGFR	1956	173	0		0	205	stitch
BRD-A18929998	cytarabine	RPA1	6117	108	0		0	202	stitch
