pert_id	pert_iname	molecule_chembl_id	parent_chembl_id	target_chembl_id	uniprot	gene_symbol	entrez	target_type	organism	action_type	direct_interaction	is_landmark	mechanism_of_action
BRD-K16485616	mocetinostat	CHEMBL272980	CHEMBL272980	CHEMBL1829	O15379	HDAC3		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Histone deacetylase 3 inhibitor
BRD-K16485616	mocetinostat	CHEMBL272980	CHEMBL272980	CHEMBL3310	Q96DB2	HDAC11		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Histone deacetylase 11 inhibitor
BRD-K16485616	mocetinostat	CHEMBL272980	CHEMBL272980	CHEMBL3192	Q9BY41	HDAC8		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Histone deacetylase 8 inhibitor
BRD-A29644307	nomifensine	CHEMBL273575	CHEMBL273575	CHEMBL2363064	P31645	SLC6A4		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Monoamine transporter inhibitor
BRD-A29644307	nomifensine	CHEMBL273575	CHEMBL273575	CHEMBL2363064	Q01959	SLC6A3		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Monoamine transporter inhibitor
BRD-A29644307	nomifensine	CHEMBL273575	CHEMBL273575	CHEMBL2363064	P23975	SLC6A2		PROTEIN FAMILY	Homo sapiens	INHIBITOR	1	0	Monoamine transporter inhibitor
BRD-K46937689	phenazone	CHEMBL277474	CHEMBL277474	CHEMBL221	P23219	PTGS1		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Cyclooxygenase-1 inhibitor
BRD-A94543220	bifonazole	CHEMBL277535	CHEMBL277535	CHEMBL4662933	P10613	ERG11		SINGLE PROTEIN	Fungi	INHIBITOR	1	0	Lanosterol 14-alpha demethylase inhibitor
BRD-A94543220	bifonazole	CHEMBL277535	CHEMBL277535	CHEMBL4804261	Q10283	hmg1		SINGLE PROTEIN	Dermatophytes	INHIBITOR	1	0	HMG-CoA reductase inhibitor
BRD-K18922609	neostigmine	CHEMBL278020	CHEMBL278020	CHEMBL220	P22303	ACHE		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Acetylcholinesterase inhibitor
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P51787	KCNQ1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9UK17	KCND3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q12809	KCNH2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P16389	KCNA2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q09470	KCNA1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	O43526	KCNQ2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	O43525	KCNQ3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q96RP8	KCNA7		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9NR82	KCNQ5		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P56696	KCNQ4		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	O95259	KCNH1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P22459	KCNA4		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P22460	KCNA5		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P22001	KCNA3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P17658	KCNA6		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	P48547	KCNC1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9NZV8	KCND2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q92953	KCNB2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q03721	KCNC4		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q14003	KCNC3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q14721	KCNB1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q16322	KCNA10		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q6PIU1	KCNV1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q8NCM2	KCNH5		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q8TAE7	KCNG3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q8TDN1	KCNG4		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q8TDN2	KCNV2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q96KK3	KCNS1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q96L42	KCNH8		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q96PR1	KCNC2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9BQ31	KCNS3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9H252	KCNH6		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9H3M0	KCNF1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9NS40	KCNH7		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9NSA2	KCND1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9UIX4	KCNG1		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9UJ96	KCNG2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9ULD8	KCNH3		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9ULS6	KCNS2		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K22482860	dalfampridine	CHEMBL284348	CHEMBL284348	CHEMBL2362996	Q9UQ05	KCNH4		PROTEIN FAMILY	Homo sapiens	BLOCKER	1	0	Voltage-gated potassium channel blocker
BRD-K80608265	erteberel	CHEMBL278703	CHEMBL278703	CHEMBL242	Q92731	ESR2		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Estrogen receptor beta agonist
BRD-K15507868	tesaglitazar	CHEMBL282686	CHEMBL282686	CHEMBL239	Q07869	PPARA		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Peroxisome proliferator-activated receptor alpha agonist
BRD-K15507868	tesaglitazar	CHEMBL282686	CHEMBL282686	CHEMBL235	P37231	PPARG	5468	SINGLE PROTEIN	Homo sapiens	AGONIST	1	1	Peroxisome proliferator-activated receptor gamma agonist
BRD-K21396683	marimastat	CHEMBL279785	CHEMBL279785	CHEMBL321	P14780	MMP9		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Matrix metalloproteinase 9 inhibitor
BRD-K78643075	bromperidol	CHEMBL28218	CHEMBL28218	CHEMBL217	P14416	DRD2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Dopamine D2 receptor antagonist
BRD-A95602221	celiprolol	CHEMBL27810	CHEMBL27810	CHEMBL210	P07550	ADRB2	154	SINGLE PROTEIN	Homo sapiens	PARTIAL AGONIST	1	1	Beta-2 adrenergic receptor partial agonist
BRD-K21396683	marimastat	CHEMBL279785	CHEMBL279785	CHEMBL332	P03956	MMP1	4312	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Matrix metalloproteinase-1 inhibitor
BRD-K21396683	marimastat	CHEMBL279785	CHEMBL279785	CHEMBL4393	P39900	MMP12		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Matrix metalloproteinase 12 inhibitor
BRD-K21396683	marimastat	CHEMBL279785	CHEMBL279785	CHEMBL333	P08253	MMP2	4313	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Matrix metalloproteinase-2 inhibitor
BRD-K21396683	marimastat	CHEMBL279785	CHEMBL279785	CHEMBL283	P08254	MMP3		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Matrix metalloproteinase 3 inhibitor
BRD-K21396683	marimastat	CHEMBL279785	CHEMBL279785	CHEMBL4073	P09237	MMP7		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Matrix metalloproteinase 7 inhibitor
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL220	P22303	ACHE		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Acetylcholinesterase inhibitor
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2111341	P14416	DRD2		SELECTIVITY GROUP	Homo sapiens	AGONIST	1	0	Dopamine D1 and D2 receptor agonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2111341	P21728	DRD1		SELECTIVITY GROUP	Homo sapiens	AGONIST	1	0	Dopamine D1 and D2 receptor agonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL1951	P21397	MAOA		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Monoamine oxidase A inhibitor
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL216	P11229	CHRM1		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Muscarinic acetylcholine receptor M1 agonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL220	P22303	ACHE		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Acetylcholinesterase inhibitor
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2111341	P14416	DRD2		SELECTIVITY GROUP	Homo sapiens	AGONIST	1	0	Dopamine D1 and D2 receptor agonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2111341	P21728	DRD1		SELECTIVITY GROUP	Homo sapiens	AGONIST	1	0	Dopamine D1 and D2 receptor agonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL1951	P21397	MAOA		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Monoamine oxidase A inhibitor
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL216	P11229	CHRM1		SINGLE PROTEIN	Homo sapiens	AGONIST	1	0	Muscarinic acetylcholine receptor M1 agonist
BRD-A95602221	celiprolol	CHEMBL27810	CHEMBL27810	CHEMBL2095158	P08913	ADRA2A		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Adrenergic receptor alpha-2 antagonist
BRD-A95602221	celiprolol	CHEMBL27810	CHEMBL27810	CHEMBL2095158	P18825	ADRA2C		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Adrenergic receptor alpha-2 antagonist
BRD-A95602221	celiprolol	CHEMBL27810	CHEMBL27810	CHEMBL2095158	P18089	ADRA2B		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Adrenergic receptor alpha-2 antagonist
BRD-A95602221	celiprolol	CHEMBL27810	CHEMBL27810	CHEMBL213	P08588	ADRB1		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Beta-1 adrenergic receptor antagonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2095200	P41595	HTR2B		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Serotonin 2 (5-HT2) receptor antagonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2095200	P28223	HTR2A		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Serotonin 2 (5-HT2) receptor antagonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2095200	P28335	HTR2C		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Serotonin 2 (5-HT2) receptor antagonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2095200	P41595	HTR2B		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Serotonin 2 (5-HT2) receptor antagonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2095200	P28223	HTR2A		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Serotonin 2 (5-HT2) receptor antagonist
BRD-K02867583	minaprine	CHEMBL278819	CHEMBL278819	CHEMBL2095200	P28335	HTR2C		PROTEIN FAMILY	Homo sapiens	ANTAGONIST	1	0	Serotonin 2 (5-HT2) receptor antagonist
BRD-K99964838	bosutinib	CHEMBL288441	CHEMBL288441	CHEMBL1862	P00519	ABL1	25	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Tyrosine-protein kinase ABL inhibitor
BRD-A10967948	granisetron	CHEMBL289469	CHEMBL289469	CHEMBL1899	P46098	HTR3A		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Serotonin 3a (5-HT3a) receptor antagonist
BRD-A10967948	granisetron	CHEMBL289469	CHEMBL289469	CHEMBL1899	P46098	HTR3A		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Serotonin 3a (5-HT3a) receptor antagonist
BRD-K99964838	bosutinib	CHEMBL288441	CHEMBL288441	CHEMBL267	P12931	SRC	6714	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Tyrosine-protein kinase SRC inhibitor
BRD-K99964838	bosutinib	CHEMBL288441	CHEMBL288441	CHEMBL3234	P08631	HCK		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Tyrosine-protein kinase HCK inhibitor
BRD-K99964838	bosutinib	CHEMBL288441	CHEMBL288441	CHEMBL3905	P07948	LYN	4067	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Tyrosine-protein kinase Lyn inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P24228	dacB		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AD68	ftsI		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P02918	mrcA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P02919	mrcB		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AEB2	dacA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AD65	mrdA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P08506	dacC		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P24228	dacB		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AD68	ftsI		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P02918	mrcA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P02919	mrcB		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AEB2	dacA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AD65	mrdA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P08506	dacC		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P24228	dacB		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AD68	ftsI		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P02918	mrcA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P02919	mrcB		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AEB2	dacA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P0AD65	mrdA		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K55191674	benzylpenicillin	CHEMBL29	CHEMBL29	CHEMBL2354204	P08506	dacC		PROTEIN FAMILY	Bacteria	INHIBITOR	1	0	Bacterial penicillin-binding protein inhibitor
BRD-K62965247	tipifarnib-P2	CHEMBL289228	CHEMBL289228	CHEMBL2094108	P49354	FNTA		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Protein farnesyltransferase inhibitor
BRD-K62965247	tipifarnib-P2	CHEMBL289228	CHEMBL289228	CHEMBL2094108	P49356	FNTB		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Protein farnesyltransferase inhibitor
BRD-K01638814	rilmenidine	CHEMBL289480	CHEMBL289480	CHEMBL3923	Q9Y2I1	NISCH	11188	SINGLE PROTEIN	Homo sapiens	AGONIST	1	1	Nischarin agonist
BRD-M62162320	rilmenidine	CHEMBL289480	CHEMBL289480	CHEMBL3923	Q9Y2I1	NISCH	11188	SINGLE PROTEIN	Homo sapiens	AGONIST	1	1	Nischarin agonist
BRD-K99964838	bosutinib	CHEMBL288441	CHEMBL288441	CHEMBL2096618	P00519	ABL1	25	CHIMERIC PROTEIN	Homo sapiens	INHIBITOR	1	1	Bcr/Abl fusion protein inhibitor
BRD-K99964838	bosutinib	CHEMBL288441	CHEMBL288441	CHEMBL2096618	P11274	BCR		CHIMERIC PROTEIN	Homo sapiens	INHIBITOR	1	0	Bcr/Abl fusion protein inhibitor
BRD-K18618618	cimetidine	CHEMBL30	CHEMBL30	CHEMBL1941	P25021	HRH2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Histamine H2 receptor antagonist
BRD-K34157611	cimetidine	CHEMBL30	CHEMBL30	CHEMBL1941	P25021	HRH2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Histamine H2 receptor antagonist
BRD-K18618618	cimetidine	CHEMBL30	CHEMBL30	CHEMBL1941	P25021	HRH2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Histamine H2 receptor antagonist
BRD-K34157611	cimetidine	CHEMBL30	CHEMBL30	CHEMBL1941	P25021	HRH2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Histamine H2 receptor antagonist
BRD-K50590187	capsaicin	CHEMBL294199	CHEMBL294199	CHEMBL4794	Q8NER1	TRPV1		SINGLE PROTEIN	Homo sapiens	OPENER	1	0	Vanilloid receptor opener
BRD-K05395900	nicotine	CHEMBL3	CHEMBL3	CHEMBL1907589	P17787	CHRNB2		PROTEIN COMPLEX	Homo sapiens	AGONIST	1	0	Neuronal acetylcholine receptor; alpha4/beta2 agonist
BRD-K05395900	nicotine	CHEMBL3	CHEMBL3	CHEMBL1907589	P43681	CHRNA4		PROTEIN COMPLEX	Homo sapiens	AGONIST	1	0	Neuronal acetylcholine receptor; alpha4/beta2 agonist
BRD-K05395900	nicotine	CHEMBL3	CHEMBL3	CHEMBL1907589	P17787	CHRNB2		PROTEIN COMPLEX	Homo sapiens	AGONIST	1	0	Neuronal acetylcholine receptor; alpha4/beta2 agonist
BRD-K05395900	nicotine	CHEMBL3	CHEMBL3	CHEMBL1907589	P43681	CHRNA4		PROTEIN COMPLEX	Homo sapiens	AGONIST	1	0	Neuronal acetylcholine receptor; alpha4/beta2 agonist
BRD-K37249724	astemizole	CHEMBL296419	CHEMBL296419	CHEMBL231	P35367	HRH1		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Histamine H1 receptor antagonist
BRD-K43389698	BMS-387032	CHEMBL296468	CHEMBL296468	CHEMBL301	P24941	CDK2	1017	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Cyclin-dependent kinase 2 inhibitor
BRD-K43389698	BMS-387032	CHEMBL296468	CHEMBL296468	CHEMBL3055	P50613	CDK7	1022	SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	1	Cyclin-dependent kinase 7 inhibitor
BRD-K43389698	BMS-387032	CHEMBL296468	CHEMBL296468	CHEMBL3116	P50750	CDK9		SINGLE PROTEIN	Homo sapiens	INHIBITOR	1	0	Cyclin-dependent kinase 9 inhibitor
BRD-K41599323	lonafarnib	CHEMBL298734	CHEMBL298734	CHEMBL2094108	P49354	FNTA		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Protein farnesyltransferase inhibitor
BRD-K41599323	lonafarnib	CHEMBL298734	CHEMBL298734	CHEMBL2094108	P49356	FNTB		PROTEIN COMPLEX	Homo sapiens	INHIBITOR	1	0	Protein farnesyltransferase inhibitor
BRD-K94270326	ecopipam	CHEMBL298406	CHEMBL298406	CHEMBL2056	P21728	DRD1		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Dopamine D1 receptor antagonist
BRD-K79425933	benperidol	CHEMBL297302	CHEMBL297302	CHEMBL217	P14416	DRD2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Dopamine D2 receptor antagonist
BRD-A03061970	alizapride	CHEMBL290194	CHEMBL290194	CHEMBL217	P14416	DRD2		SINGLE PROTEIN	Homo sapiens	ANTAGONIST	1	0	Dopamine D2 receptor antagonist
BRD-K06388322	pramipexole	CHEMBL301265	CHEMBL301265	CHEMBL2331075	P14416	DRD2		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	D2-like dopamine receptor agonist
BRD-K06388322	pramipexole	CHEMBL301265	CHEMBL301265	CHEMBL2331075	P35462	DRD3		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	D2-like dopamine receptor agonist
BRD-K06388322	pramipexole	CHEMBL301265	CHEMBL301265	CHEMBL2331075	P21917	DRD4		PROTEIN FAMILY	Homo sapiens	AGONIST	1	0	D2-like dopamine receptor agonist
