pert_id	pert_iname	n_sigs	canonical_smiles
BRD-K99185973	BRD-K99185973	3	COc1cccc(c1)-c1ccc(cc1)[C@@H]1[C@@H]2CNC[C@H]1N2Cc1cccnc1
BRD-K99188848	BRD-K99188848	3	C\C=C\c1ccc(cc1)[C@H]1[C@H]2CN(C[C@@H]1N2)S(=O)(=O)c1cn(C)cn1
BRD-K99191181	BRD-K99191181	4	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2c(C)noc2C)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K99192901	BRD-K99192901	2	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cncnc2)Oc3cc(C#CC4CCCC4)ccc3S1(=O)=O
BRD-K99198153	BRD-K99198153	6	CCS(=O)(=O)Nc1ccc2OC[C@H]3O[C@@H](CC(=O)N[C@@H]4CCN(Cc5ccccc5)C4)CC[C@H]3N(C)C(=O)c2c1
BRD-K99219003	BRD-K99219003	4	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)[C@H](Cc2ccccc2)N(C)C)OCc3ccccc3-c4ccccc4C1=O
BRD-K99224100	BRD-K99224100	4	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2cccnc2)OCc3ccccc3-c4c(C1=O)n(C)c5ccccc45
BRD-K99252563	QL-XII-47	185	Cn1cc(cn1)-c1ccc2ncc3ccc(=O)n(-c4ccc5CCN(C(=O)C=C)c5c4)c3c2c1
BRD-K99257182	quinidine	45	COc1ccc2nccc([C@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1
BRD-K99259037	BRD-K99259037	4	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2cc(F)ccc2F)Oc3cc(C#CC4CCCC4)ccc3S1(=O)=O
BRD-K99260425	etodolac	18	CCc1cccc2c3CCO[C@](CC)(CC(O)=O)c3[nH]c12
BRD-K99265073	BRD-K99265073	3	CC(C)CN(C[C@H]1[C@H]([C@H](CO)N1C(C)=O)c1ccccc1)C(=O)c1ccccn1
BRD-K99268544	BRD-K99268544	2	OC[C@H]1O[C@H](CCn2cc(Cc3ccccc3)nn2)CC[C@@H]1NC(=O)Nc1cccc(Cl)c1
BRD-K99291625	SB-203580	18	CS(=O)(=O)c1ccc(cc1)c2nc(c([nH]2)c3ccncc3)c4ccc(F)cc4
BRD-K99299141	BRD-K99299141	2	CCCN1[C@@H]([C@@H](CO)[C@@H]2Cn3c(ccc(-c4cccnc4)c3=O)[C@H]12)C(=O)NC1CCC1
BRD-K99300445	antazoline	3	C(N(Cc1ccccc1)c1ccccc1)C1=NCCN1
BRD-K99303177	BRD-K99303177	17	CNC[C@@H]1Oc2ccc(NS(=O)(=O)c3cn(C)cn3)cc2CC(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K99306975	BRD-K99306975	5	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1ccncc1)C[C@]31CCN(CC2CCOCC2)CC1
BRD-K99307487	BRD-K99307487	5	CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](CC(=O)N(C)C[C@@H]1O2)c1ccccc1)C#N
BRD-K99310510	BRD-K99310510	5	COc1ccc2c3c([nH]c2c1)[C@@H](CO)N(Cc1nccs1)C[C@]31CCN(Cc2cccnc2)CC1
BRD-K99311057	CD-00491SC	26	Fc1ccc(cc1)C(=O)CSc2nsc(SCC(=O)c3ccc(F)cc3)c2C#N
BRD-K99311353	BRD-K99311353	5	OC[C@@H]1[C@H]([C@@H]2CN(CCCCN12)C(=O)CN1CCOCC1)c1ccc(Br)cc1
BRD-K99311962	BRD-K99311962	2	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2cccc(F)c2)Oc3ncc(cc3C1=O)C4=CCCCC4
BRD-K99319496	BRD-K99319496	3	O=C(N1C[C@H]2N[C@@H](C1)[C@H]2c1ccc(cc1)-c1cncnc1)c1ccc2OCOc2c1
BRD-K99327410	BRD-K99327410	2	CN(C)CCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(ccc(C4=CCCC4)c3=O)[C@@H]2N1CCC(F)(F)F
BRD-K99333268	BRD-K99333268	2	CNC[C@H]1Oc2cc(C#CCN(C)C)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K99335646	BRD-K99335646	3	CC(C)N(C[C@H]1[C@H]([C@@H](CO)N1C(C)=O)c1ccccc1)C(=O)c1ccc(F)cc1
BRD-K99338088	melengestrol	4	CC(=O)O[C@]1(C(C)=O)C(=C)C[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
BRD-K99338550	BRD-K99338550	2	CO[C@@H]1CC[C@@H]2CCOc3ccc(cc3C(=O)N(C)[C@H](C)C(=O)N(C)C[C@H]1O2)C#N
BRD-K99339232	BRD-K99339232	2	OC[C@@H]1O[C@@H](CC(=O)NC2CCCCC2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)Nc5ccccc5F)cc34
BRD-K99344911	BRD-K99344911	4	Cc1ccccc1S(=O)(=O)N1[C@@H](CO)[C@@H]([C@H]1C#N)c1ccc(cc1)C#CC1CC1
BRD-K99349510	BRD-K99349510	4	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)N[C@@H](C)c2ccccc2)OCc3ccccc3-c4ccccc4C1=O
BRD-K99354840	BRD-K99354840	5	COc1ccc2c3c([C@H](CO)N(Cc4nccs4)C[C@]33CCN(CC3)C(=O)CN(C)C)n(C)c2c1
BRD-K99369265	sirolimus	18	CC[C@@H]1\C=C(C)/C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)C(\C)=C\[C@@H]1CC[C@@H](O)[C@@H](C1)OC
BRD-K99369826	BRD-K99369826	5	COc1ccc(CN2[C@H](CO)[C@@H]3[C@H]2CN(C(=O)Nc2ccc(F)cc2)c2ccccc32)cc1
BRD-K99380810	SD-6-035-B1	13	C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(cc4C1=O)N(C)C
BRD-K99381377	BRD-K99381377	13	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2)Oc3c(NC(=O)c4ccncc4)cccc3C1=O
BRD-K99383477	BRD-K99383477	2	C[C@@H](NC(=O)C[C@@H]1C[C@@H]2[C@@H](Oc3ccc(cc23)N(C)C)[C@@H](CO)O1)c4ccccc4
BRD-K99383816	ftorafur	42	Fc1cn([C@H]2CCCO2)c(=O)[nH]c1=O
BRD-K99386687	SA-1457797	12	O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCc3ccc(cc3)-c3ccccc3)CC[C@@H]2N(C1)C(=O)c1ccccc1F
BRD-K99395085	BRD-K99395085	7	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(Cl)c(Cl)c2)OCCCC[C@@H](C)Oc3ccc(cc3C1=O)N(C)C
BRD-K99398689	BRD-K99398689	4	CC(C)N(C[C@@H]1[C@H]([C@@H](CO)N1CC1CC1)c1ccc(cc1)C1=CCCC1)C(C)=O
BRD-K99411983	lumicolchicine	22	COC1=C[C@H]2[C@H](C3=C2c4c(OC)c(OC)c(OC)cc4CC[C@@H]3NC(=O)C)C1=O
BRD-K99423120	BRD-K99423120	13	C[C@@H]1CN(CCN1S(=O)(=O)c2c(F)cccc2F)S(=O)(=O)c3ccc4OCCOc4c3
BRD-K99432717	BRD-K99432717	2	CC(C)NC(=O)N(C)C[C@@H]1Oc2cc(C#C[C@@H](C)O)ccc2S(=O)(=O)N(C[C@H]1C)[C@H](C)CO
BRD-K99433267	BRD-K99433267	17	C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)C2CCCCC2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccccc4)cc3C1=O
BRD-K99438709	BRD-K99438709	5	COc1cccc(c1)-c1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)c1ccc(F)cc1
BRD-K99439802	BRD-K99439802	4	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccccc2)OCCCC[C@H](C)Oc3ccc(NS(=O)(=O)c4ccc(C)cc4)cc3C1=O
BRD-K99440638	K-9944	4	CC[n+]1c(/C=C\2/CC(C)(C)CC(=C2)C)oc3ccccc13
BRD-K99447003	enalaprilat	11	C[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
BRD-K99447056	BRD-K99447056	6	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)CCC(F)(F)F)cc3CC1=O
BRD-K99450499	BRD-K99450499	5	COCC(=O)N1C[C@@]2(C1)CN(Cc1cccc(F)c1)[C@H](CO)c1c2c2ccc(OC)cc2n1C
BRD-K99451608	lopinavir	60	CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1
BRD-K99452176	BRD-K99452176	6	CN1[C@@H]2CC[C@@H](CC(=O)NC3Cc4ccccc4C3)O[C@H]2COc2ccc(NS(=O)(=O)c3ccccc3F)cc2C1=O
BRD-K99465084	BRD-K99465084	17	C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)Cc2ccc(Cl)c(Cl)c2)Oc3ccc(NC(=O)c4ccncc4)cc3C1=O
BRD-K99469128	BRD-K99469128	4	COc1ccc2c3c([C@@H](CO)N(CC4CC4)C[C@]33CN(C3)C(=O)c3ccccc3)n(C)c2c1
BRD-K99469929	BRD-K99469929	3	CCCNC(=O)Nc1ccc2OC[C@@H](C)N(Cc3ccc(cc3)-c3ccccn3)C[C@H](C)[C@H](CN(C)C(=O)c2c1)OC
BRD-K99470298	BRD-K99470298	1	COc1ccc(OC(=O)N(C)C[C@@H]2OCc3cn(CCCC(=O)N(C[C@H]2C)[C@@H](C)CO)nn3)cc1
BRD-K99475619	genz-644282	39	CNCCn1c2c(cnc3cc4OCOc4cc23)c2cc(OC)c(OC)cc2c1=O
BRD-K99475920	BRD-K99475920	15	COc1ccc(cc1NC(=O)c2cc3CCCCc3s2)S(=O)(=O)N4CCOCC4
BRD-K99481965	BRD-K99481965	4	CC(C)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N([C@H]1C#N)C(=O)c1cccc(F)c1
BRD-K99487580	BRD-K99487580	4	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)Nc4cccc5ccccc45)cc3CC1=O
BRD-K99494806	JAS07-008	15	CC1(C)N2[C@@H](Cc3c1[nH]c4ccccc34)C(=O)N(Cc5ccccc5F)C2=O
BRD-K99495107	BRD-K99495107	2	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccccc2F)Oc3cc(C#CCN(C)C)ccc3S1(=O)=O
BRD-K99496840	BRD-K99496840	4	OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)Nc1cccc(F)c1)c1ccccc1
BRD-K99498722	plinabulin	18	CC(C)(C)c1[nH]cnc1\C=c1/[nH]c(=O)\c(=C\c2ccccc2)[nH]c1=O
BRD-K99502566	BRD-K99502566	13	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc(cc2)C(=O)Nc3ccccc3N)Oc4c(NC(=O)Nc5ccccc5)cccc4C1=O
BRD-K99502674	epidepride	6	CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC
BRD-K99504665	goserelin-acetate	42	CC(C)C[C@H](NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)NNC(N)=O
BRD-K99514625	BRD-K99514625	2	CC(C)CC#Cc1ccc2c(O[C@H](CN(C)C(=O)c3cnccn3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1
BRD-K99515112	ST-4029010	17	CCN(CC)S(=O)(=O)c1cccc(c1)C(=O)Nc2nncs2
BRD-K99515159	BRD-K99515159	2	CCCNC(=O)Nc1ccc2c(OC[C@H](C)N(C[C@@H](C)[C@@H](CN(C)C2=O)OC)C(=O)C2CCOCC2)c1
BRD-K99517495	BRD-K99517495	2	OC[C@@H]1O[C@@H](CC(=O)NCC(F)(F)F)C[C@@H]2[C@H]1Oc3ccc(NC(=O)c4cccnc4)cc23
BRD-K99524324	BRD-K99524324	4	OC[C@H]1[C@@H]([C@@H](C#N)N1C(=O)c1ccccc1F)c1ccccc1
BRD-K99530743	BRD-K99530743	12	CC1(C)Oc2c(C=C1)ccc(O)c2C(=O)\C=C\c1ccccc1
BRD-K99532291	SPB02303	30	Cc1nc(cs1)C(=O)NNC(=O)c2ccc(Cl)cc2
BRD-K99533437	BRD-K99533437	4	OC[C@H]1O[C@H](CC(=O)NCCCN2CCOCC2)CC[C@@H]1NC(=O)Nc1ccc2OCOc2c1
BRD-K99536035	BRD-K99536035	5	OC[C@@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)c1cnccn1)c1ccc(cc1)-c1cccc(F)c1
BRD-K99536165	BRD-K99536165	5	OC[C@H]1[C@@H]([C@@H]2CN(CCCCN12)C(=O)NC1CCCC1)c1ccc(cc1)-c1cccnc1
BRD-K99545815	PF-562271	242	CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O
BRD-K99546030	BRD-K99546030	2	CO[C@@H]1CC[C@@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](OC)[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N
BRD-K99547414	BRD-K99547414	4	Cc1noc(C)c1NC(=O)N1C[C@@H](O)COC[C@H]2O[C@H](CC(=O)NCC3CC3)CC[C@H]12
BRD-K99554241	BRD-K99554241	6	COc1cc2c(CCNC(C)=O)c(C)[nH]c2cc1Cl
BRD-K99567057	BRD-K99567057	2	CCCN1C[C@@H](C)[C@@H](CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@@H]1C)OC
BRD-K99567611	BRD-K99567611	4	CN(C)CCCNC(=O)C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(C)cc2)[C@H](CO)O1
BRD-K99569179	BRD-K99569179	5	OC[C@H]1[C@H]2[C@H](CN(C(=O)Nc3cccc(Cl)c3)c3ccccc23)N1CC1CCOCC1
BRD-K99578584	BRD-K99578584	5	OC[C@H]1[C@@H]([C@H]2CN(CC(=O)N12)C(=O)Cc1cccnc1)c1ccc(\C=C\c2ccccc2)cc1
BRD-K99581804	SD-6-035-A10	13	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)OCCCC[C@@H](C)Oc4ccc(cc4C1=O)N(C)C
BRD-K99582188	BRD-K99582188	13	Clc1ccc(Cn2ncc3c(ncnc23)N2CCN(CC2)c2ccccc2)cc1
BRD-K99595596	salsolinol	23	C[C@@H]1NCCc2cc(O)c(O)cc12
BRD-K99597257	BRD-K99597257	6	C[C@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccncc2)Oc3ccc(NC(=O)CCN4CCOCC4)cc3C1=O
BRD-K99604664	tanaproget	42	Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N
BRD-K99605820	BRD-K99605820	15	O=C(NCc1cccc2ccccc12)c3cccs3
BRD-K99615199	medroxyprogesterone	13	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12
BRD-K99615821	BRD-K99615821	2	COc1ccc(cc1)S(=O)(=O)N1C[C@@H](O)COC[C@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@H]12
BRD-K99616396	motesanib	215	CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12
BRD-K99621550	tubocurarine	23	COc1cc2CCN(C)[C@H]3Cc4ccc(Oc5c(O)c(OC)cc6CC[N+](C)(C)[C@H](Cc7ccc(O)c(Oc1cc23)c7)c56)cc4
BRD-K99622919	butacaine	4	CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1
BRD-K99626027	BRD-K99626027	2	COCC(=O)Nc1ccc2OC[C@H](C)N(Cc3cc(F)ccc3F)C[C@@H](C)[C@H](CN(C)C(=O)c2c1)OC
BRD-K99626290	BRD-K99626290	3	COCC(=O)N1CC[C@@H]2[C@H]1c1cc(ccc1N[C@H]2CO)-c1cccc(c1)C(=O)N(C)C
BRD-K99628932	BRD-K99628932	5	CO[C@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@H](CC(=O)N(C)C[C@@H]1O2)c1ccccc1)C#N
BRD-K99633092	BRD-K99633092	13	OC(c1ccc(NS(=O)(=O)c2ccc(Cl)c3nonc23)cc1)(C(F)(F)F)C(F)(F)F
BRD-K99633760	BRD-K99633760	5	COc1ccc2c3c([C@H](CO)N(C[C@]33CN(C3)C(=O)c3cccnc3)C(=O)Nc3ccc(F)cc3)n(C)c2c1
BRD-K99638197	BRD-K99638197	5	OC[C@@H]1[C@H]2[C@H](CN(C(=O)CC(F)(F)F)c3ccccc23)N1Cc1cccnc1
BRD-K99638701	BRD-K99638701	11	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCc2ccccc2-c3c(C1=O)n(C)c4ccccc34
BRD-K99640003	BRD-K99640003	2	OC[C@H]1[C@@H]([C@H]2CN(CCC(F)(F)F)CCCCN12)c1ccc(cc1)C1=CCCC1
BRD-K99643744	BRD-K99643744	4	COc1ccccc1S(=O)(=O)N(C)C[C@@H]2OCc3ccccc3-c4ccccc4C(=O)N(C[C@H]2C)[C@H](C)CO
BRD-K99644669	BRD-K99644669	4	OC[C@H]1N[C@H](C#N)[C@@H]1c1ccc(cc1)-c1cccc(F)c1
BRD-K99647384	BRD-K99647384	4	O[C@@H]1COC[C@H]2O[C@H](CC(=O)NCCc3ccccc3)CC[C@@H]2N(Cc2ccc(Cl)cc2)C1
BRD-K99660708	BRD-K99660708	5	COc1ccc2c3c([C@@H](CO)N(C)C[C@]33CN(C3)C(=O)C3CCC3)n(C)c2c1
BRD-K99667445	licochalcone-a	6	COc1cc(O)c(cc1/C=C/C(=O)c2ccc(O)cc2)C(C)(C)C=C
BRD-K99673372	montelukast	4	CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(O)=O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1
BRD-K99681782	BRD-K99681782	1	C[C@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(O)cc2)OCc3cn(CCCC1=O)nn3
BRD-K99691991	BRD-K99691991	2	COCC(=O)N(C)C[C@H]1Oc2cc(C#Cc3cccnc3)ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K99692850	BRD-K99692850	4	COc1ccccc1CNC(=O)C[C@H]2C[C@H]3[C@H](Oc4ccc(NC(=O)Nc5ccccc5F)cc34)[C@H](CO)O2
BRD-K99696746	fatostatin	59	CCCc1cc(ccn1)c2nc(cs2)c3ccc(C)cc3
BRD-K99700039	BRD-K99700039	2	COc1ccccc1NC(=O)N[C@@H]1CC[C@@H](CCNS(=O)(=O)c2ccccc2)O[C@H]1CO
BRD-K99705204	MW-A1-2	17	Cn1c2ccccc2c(Nc2ccc(Cl)cc2)c([N+]([O-])=O)c1=O
BRD-K99712306	yohimbine	4	COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@@H]12
BRD-K99718824	BRD-K99718824	9	COc1cccc(NC(=O)N(C)C[C@H]2OCc3ccccc3-c4c(C(=O)N(C[C@@H]2C)[C@H](C)CO)n(C)c5ccccc45)c1
BRD-K99721024	BRD-K99721024	3	Cc1ccccc1-c1ccc(cc1)[C@H]1[C@H]2CN(C[C@@H]1N2)C(=O)Cc1ccncc1
BRD-K99723587	BRD-K99723587	2	OC[C@H]1O[C@H](CC(=O)NCc2cccnc2)C[C@H]3[C@@H]1Oc4ccc(NC(=O)Nc5ccc(cc5)C(F)(F)F)cc34
BRD-K99732047	BRD-K99732047	2	C[C@H](O)C#Cc1ccc2c(O[C@@H](CN(C)Cc3ccc(cc3)c4ccccc4)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O)c1
BRD-K99737029	BRD-K99737029	2	CO[C@H](CN(C)S(=O)(=O)c1ccc(F)cc1)[C@@H](C)CN([C@H](C)CO)S(=O)(=O)c1cccc(Cl)c1
BRD-K99737413	BRD-K99737413	15	CC(C)c1cccc(C(C)C)c1NC(=O)c1ccc(o1)-c1cc(Cl)ccc1Cl
BRD-K99749622	BRD-K99749622	3	COc1cccc(NC(=O)N2CC3(C2)[C@H]([C@H](CO)N3C(C)=O)c2ccccc2)c1
BRD-K99749624	linifanib	246	Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)-c2cccc3[nH]nc(N)c23)c1
BRD-K99750259	BRD-K99750259	13	COC(=O)c1ccc(CSc2nc3CCCc3c(O)n2)cc1
BRD-K99750636	BRD-K99750636	4	COc1ccc2c3c([nH]c2c1)[C@H](CO)N(Cc1ccccn1)C[C@]31CCN(CC1)C(C)=O
BRD-K99756483	BRD-K99756483	13	C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)Cc2ccc3OCOc3c2)Oc4ccc(NC(=O)Cc5cn(C)c6ccccc56)cc4C1=O
BRD-K99763083	BRD-K99763083	2	CO[C@@H](CN(C)S(=O)(=O)c1cccc(Cl)c1)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1cccc(Cl)c1
BRD-K99775299	SA-1456227	8	O[C@H]1COC[C@@H]2O[C@H](CC(=O)Nc3ccc(cc3)-c3ccccc3)CC[C@H]2N(C1)C(=O)c1ccc(F)cc1
BRD-K99775849	BRD-K99775849	4	COc1ccccc1-c1cn(CC[C@@H]2CC[C@@H](NC(=O)c3cnccn3)[C@H](CO)O2)nn1
BRD-K99785919	BRD-K99785919	4	COCC(=O)Nc1ccc2O[C@H]3[C@H](C[C@H](CC(=O)N4CCOCC4)O[C@H]3CO)c2c1
BRD-K99786514	BRD-K99786514	2	OC[C@@H]1[C@H]2Cn3c(ccc(-c4ccccc4F)c3=O)[C@@H]([C@H]1C(=O)NC1CCCC1)N2C(=O)CC1CC1
BRD-K99792991	hexachlorophene	48	Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
BRD-K99795671	BRD-K99795671	4	CCc1csc(n1)N1[C@H](CO)[C@@H]([C@@H]1C#N)c1ccc(cc1)\C=C\C
BRD-K99803997	BRD-K99803997	2	COc1ccc(C[C@@H]2CCc3cnnn3COC[C@H](NC2=O)c2ccccc2)cc1
BRD-K99805333	BRD-K99805333	2	CC(C)C#Cc1ccc2c(O[C@H](CN(C)S(=O)(=O)c3cn(C)cn3)[C@@H](C)CN([C@H](C)CO)S2(=O)=O)c1
BRD-K99808647	BRD-K99808647	2	C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)C)Oc2cc(C#Cc3ccc(F)cc3)ccc2S1(=O)=O
BRD-K99808872	BRD-K99808872	6	COC(=O)C[C@@H]1CC[C@H]2[C@@H](COc3ccc(NC(=O)c4cccc(Cl)c4)cc3C(=O)N2C)O1
BRD-K99809487	BRD-K99809487	4	COC(=O)C[C@H]1CC[C@@H](N)[C@H](CO)O1
BRD-K99818283	PIK-90	59	COc1ccc2C3=NCCN3C(=Nc2c1OC)NC(=O)c4cccnc4
BRD-K99827928	BRD-K99827928	5	CCC(=O)N1C[C@@H]2[C@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#Cc1cccnc1
BRD-K99830292	BRD-K99830292	2	C[C@@H](CO)N1C[C@H](C)[C@H](CN(C)Cc2ccccc2F)Oc3cc(ccc3S1(=O)=O)C4=CCCCC4
BRD-K99839793	BRD-K99839793	2	CCCN(C)C[C@H]1Oc2ncc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)c3cccnc3
BRD-K99842945	BRD-K99842945	12	CN1[C@@H](CO)[C@H]2CCN([C@H]2c2cc(ccc12)C1=CCCCC1)C(=O)NC1CCCC1
BRD-K99856384	BRD-K99856384	2	CO[C@@H]1CC[C@H]2CCOc3c(cccc3C(=O)N(C)C[C@@H](OC)[C@@H](C)C(=O)N(C)C[C@H]1O2)C#N
BRD-K99874282	BRD-K99874282	14	COCCNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2cc(Cl)cc(Cl)c2)O1
BRD-K99875147	BRD-K99875147	3	CCCNC(=O)N1[C@H]2CNC[C@@H]1[C@@H]2c1ccc(cc1)-c1ccccc1F
BRD-K99880843	BRD-K99880843	2	CO[C@@H]1CN(C)C(=O)c2ccc(NS(C)(=O)=O)cc2OC[C@H](C)N(Cc2nccs2)C[C@H]1C
BRD-K99882679	BRD-K99882679	4	CCCNC(=O)C[C@@H]1C[C@H]2[C@H](Oc3ccc(NC(=O)Nc4ccccc4F)cc23)[C@H](CO)O1
BRD-K99902401	BRD-K99902401	7	O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCc3ccncn3)CC[C@@H]2N(C1)S(=O)(=O)c1cccc(F)c1
BRD-K99912150	rifampicin	4	CO[C@H]1C=CO[C@@]2(C)Oc3c(C2=O)c4c(O)c(C=NN5CCN(C)CC5)c(NC(=O)C(=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@@H]1C)C)c(O)c4c(O)c3C
BRD-K99913693	BRD-K99913693	5	COc1ccccc1-c1cccc(c1)-c1nc(cc2CN([C@H](CCO)c12)[S@](=O)C(C)(C)C)C(=O)N1CCN(C)CC1
BRD-K99915395	BRD-K99915395	2	C[C@H](NC(=O)C[C@H]1C[C@H]2[C@H](Oc3ccc(cc23)N(C)C)[C@H](CO)O1)c4ccccc4
BRD-K99922388	DPO-1	15	CC(C)[C@@H]1CC[C@@H](C)C[C@@H]1P(=O)(c1ccccc1)c1ccccc1
BRD-K99927461	BRD-K99927461	2	COCCNC(=O)C[C@H]1C[C@@H]2[C@@H](Oc3ccc(NC(=O)Nc4ccc(cc4)C(F)(F)F)cc23)[C@H](CO)O1
BRD-K99944604	BRD-K99944604	4	COc1cccc(CNC(=O)C[C@@H]2O[C@@H](CO)[C@@H](NC(=O)C3CCC3)C=C2)c1
BRD-K99946902	hexylresorcinol	15	CCCCCCc1ccc(O)cc1O
BRD-K99949435	BRD-K99949435	3	CO[C@@H]1CN(C)C(=O)c2cc(NC(C)=O)ccc2OC[C@@H](C)N(C[C@@H]1C)C(=O)c1ccc(F)cc1
BRD-K99950451	BRD-K99950451	2	CCCNC(=O)Nc1ccc2OC[C@H](C)NC[C@H](C)[C@@H](CN(C)C(=O)c2c1)OC
BRD-K99953989	BRD-K99953989	2	CO[C@H]1CC[C@@H]2CCN(C)C(=O)[C@@H](C)N(C)C(=O)c3cc(ccc3OC[C@H]1O2)C#N
